dataset_id,method_raw,metric,metric_value,component_domain,perturbation_axis,axis_order,method_id,parent_method,parameter_label,method_family,method_order
batch_4,SIMLR,knn_30,1.0,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,svm,1.0,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,nkr_30,0.078,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,aji_30,0.043,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,random_triplet,0.532,global,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,spearman,0.092,global,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,k-nearest,0.8,global,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,centroid_distance,0.932,global,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,T_30,0.743,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,C_30,0.699,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,Mrre_false_30,0.745,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,Mrre_missing_30,0.737,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,Pearson,0.094,global,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,nh_30,0.999,local,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,ARI,1.0,cluster,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,NMI,1.0,cluster,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,SIL,0.76,cluster,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,COMP,1.0,cluster,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SIMLR,HOMO,1.0,cluster,batch_number,2,SIMLR,SIMLR,4,graph/diffusion,18.0
batch_4,SPDR,knn_30,1.0,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,svm,1.0,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,nkr_30,0.127,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,aji_30,0.068,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,random_triplet,0.555,global,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,spearman,0.132,global,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,k-nearest,0.6,global,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,centroid_distance,0.894,global,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,T_30,0.798,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,C_30,0.723,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,Mrre_false_30,0.765,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,Mrre_missing_30,0.763,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,Pearson,0.145,global,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,nh_30,1.0,local,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,ARI,0.86,cluster,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,NMI,0.91,cluster,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,SIL,0.57,cluster,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,COMP,0.89,cluster,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SPDR,HOMO,0.92,cluster,batch_number,2,SPDR,SPDR,4,graph/diffusion,21.0
batch_4,SQuaD_MDS,knn_30,0.632,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,svm,0.64,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,nkr_30,0.023,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,aji_30,0.012,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,random_triplet,0.668,global,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,spearman,0.504,global,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,k-nearest,0.6,global,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,centroid_distance,0.682,global,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,T_30,0.584,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,C_30,0.75,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,Mrre_false_30,0.576,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,Mrre_missing_30,0.747,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,Pearson,0.493,global,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,nh_30,0.504,local,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,ARI,0.25,cluster,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,NMI,0.28,cluster,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,SIL,0.31,cluster,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,COMP,0.28,cluster,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS,HOMO,0.29,cluster,batch_number,2,SQuaD-MDS,SQuaD-MDS,4,metric/structure-aware,26.0
batch_4,SQuaD_MDS_hybrid,knn_30,0.859,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,svm,0.858,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,nkr_30,0.084,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,aji_30,0.041,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,random_triplet,0.564,global,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,spearman,0.195,global,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,k-nearest,0.4,global,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,centroid_distance,0.832,global,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,T_30,0.656,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,C_30,0.752,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,Mrre_false_30,0.647,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,Mrre_missing_30,0.803,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,Pearson,0.196,global,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,nh_30,0.807,local,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,ARI,0.62,cluster,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,NMI,0.58,cluster,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,SIL,0.37,cluster,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,COMP,0.57,cluster,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SQuaD_MDS_hybrid,HOMO,0.59,cluster,batch_number,2,SQuaD-MDS hybrid,SQuaD-MDS,4,metric/structure-aware,25.1
batch_4,SSNMDI,knn_30,0.271,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,svm,0.298,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,nkr_30,0.018,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,aji_30,0.009,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,random_triplet,0.499,global,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,spearman,-0.012,global,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,k-nearest,0.2,global,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,centroid_distance,0.465,global,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,T_30,0.527,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,C_30,0.527,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,Mrre_false_30,0.527,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,Mrre_missing_30,0.535,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,Pearson,0.013,global,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,nh_30,0.229,local,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,ARI,0.0,cluster,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,NMI,0.0,cluster,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,SIL,0.52,cluster,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,COMP,0.0,cluster,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,SSNMDI,HOMO,0.0,cluster,batch_number,2,SSNMDI,SSNMDI,4,linear/probabilistic,6.0
batch_4,TSNE,knn_30,1.0,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,svm,1.0,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,nkr_30,0.125,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,aji_30,0.066,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,random_triplet,0.556,global,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,spearman,0.114,global,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,k-nearest,0.4,global,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,centroid_distance,0.658,global,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,T_30,0.801,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,C_30,0.699,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,Mrre_false_30,0.776,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,Mrre_missing_30,0.735,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,Pearson,0.124,global,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,nh_30,1.0,local,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,ARI,0.62,cluster,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,NMI,0.78,cluster,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,SIL,0.47,cluster,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,COMP,0.77,cluster,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TSNE,HOMO,0.79,cluster,batch_number,2,t-SNE,t-SNE,4,metric/structure-aware,24.0
batch_4,TriMap,knn_30,1.0,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,svm,1.0,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,nkr_30,0.114,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,aji_30,0.061,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,random_triplet,0.564,global,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,spearman,0.139,global,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,k-nearest,0.4,global,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,centroid_distance,0.801,global,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,T_30,0.784,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,C_30,0.731,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,Mrre_false_30,0.76,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,Mrre_missing_30,0.768,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,Pearson,0.151,global,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,nh_30,1.0,local,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,ARI,0.82,cluster,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,NMI,0.89,cluster,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,SIL,0.59,cluster,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,COMP,0.89,cluster,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,TriMap,HOMO,0.89,cluster,batch_number,2,TriMap,TriMap,4,metric/structure-aware,25.0
batch_4,UMAP,knn_30,0.968,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,svm,0.967,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,nkr_30,0.091,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,aji_30,0.046,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,random_triplet,0.555,global,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,spearman,0.151,global,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,k-nearest,0.2,global,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,centroid_distance,0.819,global,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,T_30,0.697,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,C_30,0.745,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,Mrre_false_30,0.691,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,Mrre_missing_30,0.801,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,Pearson,0.131,global,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,nh_30,0.954,local,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,ARI,0.76,cluster,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,NMI,0.8,cluster,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,SIL,0.48,cluster,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,COMP,0.79,cluster,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,UMAP,HOMO,0.82,cluster,batch_number,2,UMAP,UMAP,4,graph/diffusion,17.0
batch_4,VAE,knn_30,0.985,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,svm,0.925,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,nkr_30,0.111,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,aji_30,0.059,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,random_triplet,0.55,global,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,spearman,0.107,global,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,k-nearest,0.4,global,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,centroid_distance,0.77,global,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,T_30,0.755,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,C_30,0.687,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,Mrre_false_30,0.748,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,Mrre_missing_30,0.719,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,Pearson,0.127,global,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,nh_30,0.972,local,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,ARI,0.38,cluster,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,NMI,0.48,cluster,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,SIL,0.4,cluster,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,COMP,0.47,cluster,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,VAE,HOMO,0.48,cluster,batch_number,2,VAE,VAE,4,deep generative/autoencoder,8.0
batch_4,ZIFA,knn_30,0.877,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,svm,0.883,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,nkr_30,0.051,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,aji_30,0.026,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,random_triplet,0.564,global,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,spearman,0.153,global,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,k-nearest,0.4,global,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,centroid_distance,0.875,global,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,T_30,0.641,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,C_30,0.725,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,Mrre_false_30,0.634,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,Mrre_missing_30,0.756,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,Pearson,0.161,global,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,nh_30,0.848,local,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,ARI,0.7,cluster,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,NMI,0.77,cluster,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,SIL,0.56,cluster,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,COMP,0.76,cluster,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ZIFA,HOMO,0.78,cluster,batch_number,2,ZIFA,ZIFA,4,linear/probabilistic,4.0
batch_4,ivis,knn_30,0.753,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,svm,0.77,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,nkr_30,0.03,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,aji_30,0.016,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,random_triplet,0.585,global,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,spearman,0.197,global,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,k-nearest,0.6,global,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,centroid_distance,0.925,global,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,T_30,0.608,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,C_30,0.729,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,Mrre_false_30,0.604,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,Mrre_missing_30,0.733,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,Pearson,0.187,global,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,nh_30,0.716,local,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,ARI,0.58,cluster,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,NMI,0.63,cluster,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,SIL,0.59,cluster,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,COMP,0.63,cluster,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,ivis,HOMO,0.63,cluster,batch_number,2,IVIS,IVIS,4,metric/structure-aware,22.0
batch_4,pCMF,knn_30,0.275,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,svm,0.311,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,nkr_30,0.015,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,aji_30,0.007,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,random_triplet,0.497,global,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,spearman,-0.071,global,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,k-nearest,0.6,global,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,centroid_distance,0.558,global,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,T_30,0.507,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,C_30,0.469,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,Mrre_false_30,0.512,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,Mrre_missing_30,0.472,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,Pearson,-0.015,global,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,nh_30,0.208,local,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,ARI,0.0,cluster,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,NMI,0.0,cluster,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,SIL,0.19,cluster,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,COMP,0.01,cluster,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,pCMF,HOMO,0.0,cluster,batch_number,2,pCMF,pCMF,4,linear/probabilistic,3.0
batch_4,scGAE,knn_30,0.459,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,svm,0.382,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,nkr_30,0.017,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,aji_30,0.009,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,random_triplet,0.505,global,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,spearman,0.059,global,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,k-nearest,0.4,global,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,centroid_distance,0.907,global,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,T_30,0.533,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,C_30,0.371,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,Mrre_false_30,0.545,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,Mrre_missing_30,0.332,local,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
batch_4,scGAE,Pearson,0.045,global,batch_number,2,scGAE,scGAE,4,deep generative/autoencoder,14.0
