n_labels,ari,nmi,homogeneity,completeness,silhouette_label,trustworthiness_k30,work_package,dataset_id,method,environment,dimension,seed,max_epochs,n_cells,n_genes,runtime_seconds,max_rss_mb,metric_sample_size,metric_sample_size_requested,method_raw,method_id,parent_method,control_layer,source,standardized,explained_variance_ratio_sum,analysis_inclusion,method_class,max_iter,min_iter,iter_max,iter_min,pseudocount,zero_inflation,sparsity,training_steps,layers,workflow,pca_components,hvg_requested,hvg_actual,n_genes_total,n_genes_input,model_input
5,0.6020158760019195,0.6039161173405441,0.6162047657028115,0.5921080177801956,0.3174650339429882,0.5712536624882749,Visualization-workflow comparison,gene_5w,UMAP,Python modern,2,2,,2000,3000.0,11.485611200332642,1044.35546875,2000.0,5000.0,UMAP,UMAP,UMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.9376361852158696,0.5925616867058924,Visualization-workflow comparison,gene_5w,UMAP,Python modern,2,0,,2000,3000.0,9.791662454605104,1044.35546875,2000.0,5000.0,UMAP,UMAP,UMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9986941659244372,0.9976843893832852,0.997639931217732,0.9977288515114238,0.9287021219977608,0.5913050140700946,Visualization-workflow comparison,gene_5w,UMAP,Python modern,2,1,,2000,3000.0,9.99486255645752,1044.35546875,2000.0,5000.0,UMAP,UMAP,UMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.933870891496015,0.5950798499189903,Visualization-workflow comparison,gene_5w,UMAP,Python modern,2,2,,2000,3000.0,7.2866716384887695,1044.35546875,2000.0,5000.0,UMAP,UMAP,UMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9987384999074048,0.9977147141471177,0.9975929756324596,0.9978364823774516,0.93141657456351,0.6224740598618572,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,0,,2000,3000.0,23.95598697662353,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.9279042802457556,0.621364134049629,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,1,,2000,3000.0,14.99286150932312,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.9306699550950708,0.6240878997185981,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,2,,2000,3000.0,9.892482042312622,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.9291193998951088,0.6198142918052358,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,0,,2000,3000.0,16.871687650680542,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9977256322743372,0.9954674030083608,0.9954758004232168,0.9954590057351776,0.9251491267503608,0.6176584889571075,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,1,,2000,3000.0,17.16136884689331,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.996980020366528,0.9952770756709822,0.995185411918459,0.9953687563108462,0.9241228133358196,0.6168606037349706,Visualization-workflow comparison,gene_5w,PaCMAP,Python modern,2,2,,2000,3000.0,15.824674606323242,1044.35546875,2000.0,5000.0,PaCMAP,PaCMAP,PaCMAP,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.976545449335228,0.9597539347041674,0.9607316739109386,0.958778183569767,0.7524753920805849,0.6079488616014326,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,0,,2000,3000.0,39.85091948509216,1044.35546875,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.977224682509207,0.9590669528614292,0.9597370383207076,0.9583978024525304,0.7524290446655801,0.6055371194678946,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,1,,2000,3000.0,27.172719478607178,1044.4609375,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9821248332231348,0.9668974242061724,0.967065840011288,0.9667290670505166,0.7562077212720005,0.6040714846081692,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,2,,2000,3000.0,27.95776915550232,1044.4609375,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9800040216825006,0.9610025022762873,0.961651852376516,0.960354028524444,0.7746547359078447,0.5936991472669907,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,0,,2000,3000.0,15.9536235332489,1044.4609375,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9780075463594472,0.9574252871448165,0.9577873276882258,0.9570635201983207,0.7759613510510738,0.5962049458514539,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,1,,2000,3000.0,17.60872459411621,1044.4609375,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9906941627075488,0.9811235677376356,0.9813071565211544,0.980940047635032,0.8165863078314294,0.5971016031380574,Visualization-workflow comparison,gene_5w,PHATE,Python modern,2,2,,2000,3000.0,17.61258339881897,1044.4609375,2000.0,5000.0,PHATE,PHATE,PHATE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9871365576356884,0.9764428664457446,0.9777024128544264,0.9751865611377832,0.5838177984066253,0.6479973138910207,Visualization-workflow comparison,default,t-SNE,Python modern,2,0,,2000,3000.0,9.6061053276062,372.68359375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9791671177709396,0.9634032276939792,0.9654461321111116,0.9613689506789156,0.5780209797815875,0.6459794576618061,Visualization-workflow comparison,default,t-SNE,Python modern,2,1,,2000,3000.0,8.164714574813843,396.26171875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9847133092639392,0.9732380494360964,0.974574941675942,0.9719048199879068,0.5841114643196511,0.6465508655240044,Visualization-workflow comparison,default,t-SNE,Python modern,2,2,,2000,3000.0,7.828842401504517,401.47265625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.8385875818576228,0.6785789289673403,Visualization-workflow comparison,default,t-SNE,Python modern,2,0,,2000,3000.0,5.093891620635986,401.47265625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.8365835465961654,0.6795747846849152,Visualization-workflow comparison,default,t-SNE,Python modern,2,1,,2000,3000.0,8.805766105651855,401.47265625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.8341815702247464,0.6795709729683637,Visualization-workflow comparison,default,t-SNE,Python modern,2,2,,2000,3000.0,9.127793073654177,403.76953125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
7,0.9001361647150113,0.8856081806103447,0.8825003398470114,0.8887379880705065,0.4920012973158403,0.6568110599471305,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,0,,2000,3000.0,8.601711988449097,407.15625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
7,0.9307765968737683,0.9093688835177568,0.9074062280312276,0.9113400475777096,0.5114538752114464,0.6585499360450242,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,1,,2000,3000.0,7.755093812942505,407.296875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
7,0.9416405610768454,0.9264589623318644,0.9244132298936752,0.928513769290178,0.5222525009186539,0.6585406071459026,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,2,,2000,3000.0,8.62453317642212,407.421875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
7,1.0,1.0,1.0,1.0,0.8645812053175116,0.699575407180012,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,0,,2000,3000.0,7.415694236755371,407.421875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
7,1.0,1.0,1.0,1.0,0.8632139703456861,0.7008594696000683,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,1,,2000,3000.0,7.981976509094238,407.421875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
7,1.0,1.0,1.0,1.0,0.8638900272240421,0.7017762769676814,Visualization-workflow comparison,celltype_7,t-SNE,Python modern,2,2,,2000,3000.0,7.838461875915527,407.421875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
11,0.8258473661909668,0.8145559549326911,0.814715325340987,0.8143966468626349,0.3715375880870676,0.6492750063954975,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,0,,2000,3000.0,9.045365571975708,407.44140625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
11,0.7234984919926948,0.7532809585982558,0.7519739928576833,0.7545924753831272,0.3462064765585274,0.6463991216850005,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,1,,2000,3000.0,11.959694385528564,407.6015625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
11,0.8024873281732362,0.7908428513134501,0.788268705728806,0.7934338640773446,0.3636133148759368,0.6435669054319093,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,2,,2000,3000.0,9.82943630218506,407.6015625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
11,1.0,0.9999999999999998,1.0,0.9999999999999998,0.8666615826557492,0.7148778374690884,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,0,,2000,3000.0,9.936450958251951,407.6015625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
11,1.0,0.9999999999999998,1.0,0.9999999999999998,0.8634977297606715,0.7150857167220943,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,1,,2000,3000.0,7.829478740692139,407.6015625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
11,1.0,0.9999999999999998,1.0,0.9999999999999998,0.8645006592649809,0.7148871663682101,Visualization-workflow comparison,celltype_11,t-SNE,Python modern,2,2,,2000,3000.0,8.15133810043335,407.6015625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
15,0.5047888586779057,0.5403120207386908,0.5382663330637922,0.5423733170556633,0.1853131337012507,0.5978305704783833,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,0,,2000,3000.0,11.994994640350342,413.34765625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
15,0.4929651168196721,0.5271677638311622,0.5242117079950882,0.5301573474230304,0.1721019805675756,0.5996088428413064,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,1,,2000,3000.0,11.154390096664429,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
15,0.492506298959309,0.5460833566038766,0.5434879238537204,0.548703697339525,0.1810915165956736,0.6004246013473181,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,2,,2000,3000.0,10.846315622329712,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
15,1.0,1.0,1.0,1.0,0.8533235586708704,0.7165927688240812,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,0,,2000,3000.0,5.612033843994141,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
15,1.0,1.0,1.0,1.0000000000000002,0.857144935160033,0.7147971774537392,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,1,,2000,3000.0,13.787229061126707,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
15,1.0,1.0,1.0,1.0,0.8542628972566482,0.7158790057133111,Visualization-workflow comparison,celltype_15,t-SNE,Python modern,2,2,,2000,3000.0,8.82498049736023,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.4078097073198894,0.4023846048410626,0.4099357903699602,0.395106579464139,0.2037580433167643,0.581891199795344,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,0,,2000,3000.0,11.48567032814026,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.4915775600674464,0.486899718934765,0.4934164580568454,0.4805528740666564,0.2295038132341079,0.5826640658309883,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,1,,2000,3000.0,9.417154788970947,413.375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.4618555828957537,0.4545779526446429,0.4633572323659476,0.4461251706647824,0.2155373263093584,0.5807720474119553,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,2,,2000,3000.0,24.02963399887085,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9938935383544568,0.9879085936811284,0.9883877741900156,0.9874298775703264,0.645258955477489,0.6289720303572951,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,0,,2000,3000.0,21.526010751724243,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9881920712446524,0.9764746766917336,0.9772616642109074,0.9756889556726556,0.6374450069602974,0.6296222733862027,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,1,,2000,3000.0,14.673630714416504,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9903973380238752,0.9818573943696336,0.9827384792616312,0.980977887954956,0.6307569897823883,0.6315121258633922,Visualization-workflow comparison,dropout_0,t-SNE,Python modern,2,2,,2000,3000.0,11.97001814842224,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.0854912518049888,0.0926207951977253,0.094126675504769,0.0911623396505845,-0.053969727263404,0.7817156647053807,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,0,,2000,3000.0,13.847140789031982,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.086330841359061,0.0884532980983043,0.0898778093630906,0.0870732376717781,-0.0504994961610189,0.781896427048691,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,1,,2000,3000.0,6.232086896896362,413.4921875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.0844781322160172,0.0898549783092283,0.0913280378782244,0.0884286833702527,-0.0520272247933234,0.7825093544811119,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,2,,2000,3000.0,21.38858222961425,413.49609375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.283778670095797,0.3503225443632585,0.3550675525401442,0.3457026852503957,-0.0124993420021418,0.799642568431824,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,0,,2000,3000.0,20.03248786926269,413.49609375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.2625924172623757,0.3270187595669958,0.3317517324222452,0.3224189341130825,-0.0016442452315414,0.8002822716807367,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,1,,2000,3000.0,13.877863883972168,413.49609375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.2983750254102157,0.3684541703344796,0.3744285047625378,0.3626674931380773,-0.0436572889045098,0.7984484437622581,Visualization-workflow comparison,batch_1.0,t-SNE,Python modern,2,2,,2000,3000.0,13.489566802978516,413.49609375,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9753997088103692,0.9656514170869978,0.9676465384167524,0.9636645060256044,0.5470540716625121,0.6307946618913618,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,0,,2000,3000.0,13.880833864212036,413.6171875,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.9706912518785368,0.953802187858114,0.9550441193584516,0.952563482157944,0.5564810472899735,0.6309736846593331,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,1,,2000,3000.0,7.25914192199707,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.964335885508314,0.9471508504561256,0.9492388025528422,0.9450720635467368,0.5354379635513984,0.6296933316278672,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,2,,2000,3000.0,31.102614402771,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.8493695193084397,0.6654602200051164,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,0,,2000,3000.0,13.072552680969238,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.8409344779827275,0.666959998294534,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,1,,2000,3000.0,10.718348741531372,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.8375137391857609,0.6667311247548393,Visualization-workflow comparison,gene_5k,t-SNE,Python modern,2,2,,2000,3000.0,10.937926530838013,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.6944456780456275,0.6378271881656755,0.6448930464875932,0.6309144878218362,0.3071799659175965,0.5927616184872516,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,0,,2000,3000.0,13.110332250595093,413.67578125,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.6924031728845831,0.6077522196932611,0.6122214998244067,0.6033477190773602,0.2587940379779483,0.5903243284727552,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,1,,2000,3000.0,5.499597072601318,413.69140625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,0.6220829616954549,0.5840447309271646,0.5910977492859678,0.5771580420981737,0.2919099051723395,0.5919308859895966,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,2,,2000,3000.0,7.058776140213013,413.7890625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,Direct 2D,0.0,,,,,
5,1.0,1.0,1.0,1.0,0.8439058897419289,0.6291949859299053,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,0,,2000,3000.0,6.452061176300049,413.7890625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,1.0,1.0,1.0,1.0,0.8315667667088872,0.6281177283192632,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,1,,2000,3000.0,6.713168144226074,413.7890625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.9993177769851946,0.9978981466170576,0.9979590264233552,0.9978372742381684,0.8292229141788107,0.6267378528182825,Visualization-workflow comparison,gene_5w,t-SNE,Python modern,2,2,,2000,3000.0,4.680262804031372,413.7890625,2000.0,5000.0,t-SNE,t-SNE,t-SNE,visualization_workflow_comparison,workflow,,,Planned workflow grid,,,,,,,,,,,PCA50 to 2D,50.0,,,,,
5,0.0004963049339009,0.0038103808256809,0.0038527459978024,0.0037689372230502,-0.0689695510897274,0.764757892044001,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,20,0,,2000,,3.3670196533203125,1948.0546875,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.0022610539413461,0.0056302766896283,0.0056897274779323,0.0055720554322472,-0.0689261705328358,0.7639074614138313,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,20,1,,2000,,3.3686318397521973,1948.0546875,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.0021741972169141,0.0064973610450538,0.0065730776598421,0.0064233689551999,-0.0691239537893624,0.7640729598362752,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,20,2,,2000,,3.372530221939087,1948.0546875,2000.0,5000.0,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,hvg,,,Planned full grid,,25.0,5.0,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Raw HVG
5,0.146602794398493,0.1989104682592089,0.2021319617941477,0.1957900494354701,-0.0487626311318497,0.8826606207896308,Input-gene sensitivity,batch_1.0,PCA,Python modern,20,0,,2000,,0.8575949668884277,1948.0546875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.1634525225173483,0.2165214278772845,0.2199944989433958,0.2131563118279101,-0.0485661545924013,0.8810878229726272,Input-gene sensitivity,batch_1.0,PCA,Python modern,20,1,,2000,,0.7535083293914795,1948.0546875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.1342599369831729,0.1853102972862911,0.1882292935022902,0.1824804521573518,-0.0487741620229794,0.8817495523151702,Input-gene sensitivity,batch_1.0,PCA,Python modern,20,2,,2000,,0.8869874477386475,1948.0546875,2000.0,5000.0,PCA,PCA,PCA,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,Latent dimension,0.0,500.0,500.0,3000.0,500.0,Log1p HVG
5,0.1177570183598708,0.1499262835835835,0.1524260027703231,0.1475072300982344,-0.0472733404699669,0.7960034109320372,Input-gene sensitivity,batch_1.0,UMAP,Python modern,2,0,,2000,,4.9751293659210205,1948.0546875,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
5,0.1298650518585552,0.1632319720118211,0.1659021182225419,0.1606464148147271,-0.0476166823937453,0.7960977402575253,Input-gene sensitivity,batch_1.0,UMAP,Python modern,2,1,,2000,,4.920719385147095,1948.0546875,2000.0,5000.0,UMAP,UMAP,UMAP,input_gene_sensitivity,hvg,,,Planned full grid,,,,,,,,,,,PCA50 to 2D,50.0,500.0,500.0,3000.0,500.0,Log1p HVG + PCA50
