n_labels,ari,nmi,homogeneity,completeness,silhouette_label,trustworthiness_k30,work_package,dataset_id,method,environment,dimension,seed,max_epochs,n_cells,n_genes,runtime_seconds,max_rss_mb,metric_sample_size,metric_sample_size_requested,method_raw,method_id,parent_method,control_layer,source,standardized,explained_variance_ratio_sum,analysis_inclusion,method_class,max_iter,min_iter,iter_max,iter_min,pseudocount,zero_inflation,sparsity,training_steps,layers,workflow,pca_components,hvg_requested,hvg_actual,n_genes_total,n_genes_input,model_input,family
10,0.0007041288803741,0.0203210786055248,0.0199737049724463,0.0206807488251503,-0.0693290531635284,0.821654828007683,scVI reference analysis,cell_1000,scVI,Python modern,10,0,20.0,1000,720.0,4.152841806411743,624.7578125,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.001231218556569,0.0173085373706099,0.016749012099231,0.0179067381766294,-0.0772442072629928,0.8158465514230837,scVI reference analysis,cell_1000,scVI,Python modern,10,1,20.0,1000,720.0,4.12276816368103,625.55078125,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.0005250931685409,0.0205775555351375,0.0201360019220765,0.0210389085952455,-0.0899034738540649,0.8296377160817182,scVI reference analysis,cell_1000,scVI,Python modern,10,2,20.0,1000,720.0,4.083687782287598,626.18359375,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.0005879498562465,0.0198959441364886,0.0193550163538986,0.020467976573962,-0.0750398337841034,0.8295960188580409,scVI reference analysis,cell_1000,scVI,Python modern,20,0,20.0,1000,720.0,4.16883659362793,627.765625,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0005537490675489,0.0192680434840136,0.0187546543476919,0.0198103306602727,-0.076454758644104,0.8296553867644492,scVI reference analysis,cell_1000,scVI,Python modern,20,1,20.0,1000,720.0,4.147393465042114,625.69140625,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0005271492245563,0.0176538574842064,0.017141225425621,0.0181980967415114,-0.0711392313241958,0.8358889820150166,scVI reference analysis,cell_1000,scVI,Python modern,20,2,20.0,1000,720.0,4.155287981033325,626.15625,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0006927544136225,0.0176732140268125,0.0170272094737964,0.0183701698846362,-0.0715489014983177,0.8504186135847739,scVI reference analysis,cell_1000,scVI,Python modern,50,0,20.0,1000,720.0,4.208469867706299,628.31640625,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.0008224692523382,0.0199381793394545,0.0192707754261901,0.0206534700546494,-0.0705712735652923,0.8459462895058495,scVI reference analysis,cell_1000,scVI,Python modern,50,1,20.0,1000,720.0,4.186647415161133,626.98828125,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.000506611521121,0.0188983761931904,0.0182936627284888,0.0195444350616171,-0.0704993531107902,0.8438650951632618,scVI reference analysis,cell_1000,scVI,Python modern,50,2,20.0,1000,720.0,4.201397180557251,625.3203125,1000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.000340115098723,0.0043365777237679,0.0042047050441862,0.0044769901133418,-0.0517483577132225,0.7726666666666666,scVI reference analysis,cell_5000,scVI,Python modern,2,0,20.0,5000,720.0,10.66971230506897,1180.59375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0002261366918817,0.0029907542346016,0.002907627584854,0.0030787738123792,-0.0404641553759574,0.7743244552090691,scVI reference analysis,cell_5000,scVI,Python modern,2,1,20.0,5000,720.0,10.592982053756714,1180.515625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-5.074692139638391e-05,0.0032734698831105,0.0032005907883551,0.0033497453027019,-0.0360127910971641,0.7719953362263262,scVI reference analysis,cell_5000,scVI,Python modern,2,2,20.0,5000,720.0,10.652075052261353,1180.92578125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,7.868048244661404e-06,0.0032013293839708,0.0031239766429698,0.003282610044356,-0.0279571618884801,0.8253238591179736,scVI reference analysis,cell_5000,scVI,Python modern,5,0,20.0,5000,720.0,10.616613149642944,1175.08984375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0001597979961493,0.0026983168168485,0.0026249804341812,0.0027758686973786,-0.0282670464366674,0.8243639829111582,scVI reference analysis,cell_5000,scVI,Python modern,5,1,20.0,5000,720.0,10.972070693969728,1175.13671875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,6.984670934341285e-05,0.003301943532725,0.0032198718298742,0.0033883085392512,-0.0279673896729946,0.8264466942510176,scVI reference analysis,cell_5000,scVI,Python modern,5,2,20.0,5000,720.0,10.688882827758787,1175.0078125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,2.5731191232612964e-05,0.0033267156441337,0.0032413783623541,0.003416667854221,-0.0221324302256107,0.8476192592592593,scVI reference analysis,cell_5000,scVI,Python modern,10,0,20.0,5000,720.0,10.857764720916748,1174.96484375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0001989981708478,0.0028399118419308,0.0027715605765512,0.0029117196620504,-0.0220389105379581,0.8476109139839203,scVI reference analysis,cell_5000,scVI,Python modern,10,1,20.0,5000,720.0,10.884221315383911,1175.71484375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.000232590996254,0.0026651799364013,0.0025970961251302,0.0027369295308177,-0.0234779100865125,0.8500266411006829,scVI reference analysis,cell_5000,scVI,Python modern,10,2,20.0,5000,720.0,10.863059997558594,1175.89453125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,3.994266948023423e-06,0.0032782673137691,0.0031973630886543,0.003363372135733,-0.015985956415534,0.8704490584317287,scVI reference analysis,cell_5000,scVI,Python modern,20,0,20.0,5000,720.0,10.860693216323853,1176.92578125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-6.646791499712409e-05,0.0031016412966939,0.0030245408024694,0.0031827754510356,-0.0180740971118211,0.8729190648232247,scVI reference analysis,cell_5000,scVI,Python modern,20,1,20.0,5000,720.0,10.835232496261597,1176.74609375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,4.294831832108272e-05,0.0034143298358232,0.0033273391661754,0.0035059912232126,-0.016937606036663,0.8765123046388805,scVI reference analysis,cell_5000,scVI,Python modern,20,2,20.0,5000,720.0,10.866448163986206,1176.93359375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0001145674751284,0.0029284218415787,0.0028481645887255,0.0030133333157289,-0.0104419086128473,0.8987085666229354,scVI reference analysis,cell_5000,scVI,Python modern,50,0,20.0,5000,720.0,11.056013822555542,1178.8359375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0003170899072338,0.00269679982661,0.0026366427663959,0.0027597660403039,-0.0131382625550031,0.8947427173949608,scVI reference analysis,cell_5000,scVI,Python modern,50,1,20.0,5000,720.0,10.924792289733888,1178.421875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0001223542686656,0.0029988743189017,0.0029294977753587,0.0030716165273266,-0.0118860965594649,0.8954539738285061,scVI reference analysis,cell_5000,scVI,Python modern,50,2,20.0,5000,720.0,11.107502698898315,1180.46484375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,7.955243585776435e-05,0.00204876374065,0.0019995988808305,0.0021004072112967,-0.0414917953312397,0.783886628317691,scVI reference analysis,cell_10000,scVI,Python modern,2,0,20.0,10000,720.0,17.809081554412842,1210.8671875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.0002439591419406,0.0024738657102557,0.0023839960286182,0.0025707764685003,-0.0311518590897321,0.7838843704376492,scVI reference analysis,cell_10000,scVI,Python modern,2,1,20.0,10000,720.0,17.74457836151123,1207.875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,0.000116838803694,0.0018890223561894,0.001838940073434,0.0019419089256343,-0.0442598313093185,0.7809355521916104,scVI reference analysis,cell_10000,scVI,Python modern,2,2,20.0,10000,720.0,17.802518367767334,1207.7109375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-8.425795937451453e-05,0.0015525887952816,0.0015176639476187,0.0015891589020252,-0.0249031838029623,0.8290174911696437,scVI reference analysis,cell_10000,scVI,Python modern,5,0,20.0,10000,720.0,19.527193307876587,1162.19140625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.0001604947518422,0.0014516316377997,0.0014129503108153,0.0014924904789024,-0.023805720731616,0.8303508635247419,scVI reference analysis,cell_10000,scVI,Python modern,5,1,20.0,10000,720.0,17.611501693725586,1207.86328125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-3.090450565735319e-05,0.0017326854429865,0.0016933918800154,0.001773845864868,-0.0302298162132501,0.8263376015070475,scVI reference analysis,cell_10000,scVI,Python modern,5,2,20.0,10000,720.0,19.09181404113769,1163.6640625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,7.302942451739225e-05,0.0019218953586904,0.0018752421699429,0.001970929093359,-0.0214851163327693,0.8535658155885222,scVI reference analysis,cell_10000,scVI,Python modern,10,0,20.0,10000,720.0,18.00655746459961,1210.69140625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-5.9779540065193655e-06,0.0018419762737691,0.0017969646909001,0.001889300752552,-0.0182073842734098,0.8515067648938675,scVI reference analysis,cell_10000,scVI,Python modern,10,1,20.0,10000,720.0,19.7710509300232,1163.69140625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-9.840320434298305e-05,0.0015535298234949,0.0015144095755622,0.0015947247747005,-0.0212878044694662,0.8541315302586874,scVI reference analysis,cell_10000,scVI,Python modern,10,2,20.0,10000,720.0,17.94178009033203,1212.0,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-9.874137344786146e-06,0.0018075407094525,0.0017615304452192,0.0018560189649555,-0.0162843130528926,0.8820863632388065,scVI reference analysis,cell_10000,scVI,Python modern,20,0,20.0,10000,720.0,19.340057134628296,1166.93359375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-2.106793815058449e-05,0.0017948304843767,0.0017534622162819,0.0018381978642689,-0.0141065046191215,0.8779081831331785,scVI reference analysis,cell_10000,scVI,Python modern,20,1,20.0,10000,720.0,18.299222707748413,1210.27734375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-2.4389231908444847e-05,0.0017596537117916,0.0017155209892239,0.0018061170684077,-0.0165755953639745,0.8800723732633633,scVI reference analysis,cell_10000,scVI,Python modern,20,2,20.0,10000,720.0,18.20875668525696,1209.36328125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,2.949411966411074e-06,0.0018198115895655,0.0017778658073876,0.0018637844796941,-0.0076494035311043,0.9158640871934604,scVI reference analysis,cell_10000,scVI,Python modern,50,0,20.0,10000,720.0,18.139890432357788,1214.15234375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-0.000102104482593,0.0016171310160078,0.0015792190791638,0.0016569080125998,-0.0087044527754187,0.9110760359269352,scVI reference analysis,cell_10000,scVI,Python modern,50,1,20.0,10000,720.0,18.37233710289001,1178.6015625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-3.3330821086272684e-05,0.0018498399974828,0.0018074009558698,0.0018943199582098,-0.0112651530653238,0.9164472540115048,scVI reference analysis,cell_10000,scVI,Python modern,50,2,20.0,10000,720.0,20.153881072998047,1171.7421875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-9.914794010951706e-06,0.0002421450493164,0.0002361854691538,0.0002484131664196,-0.0446749031543731,0.796210422847916,scVI reference analysis,cell_73233,scVI,Python modern,2,0,20.0,73233,720.0,103.79378247261047,1800.31640625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,1.5297501246711951e-06,0.0002571984482597,0.000250561786842,0.0002641962473396,-0.0289508458226919,0.805919471187809,scVI reference analysis,cell_73233,scVI,Python modern,2,1,20.0,73233,720.0,103.83870124816896,1800.15625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,1.1361062557712405e-05,0.0002679737263788,0.000261198525067,0.0002751097700233,-0.0328583940863609,0.7998838443166145,scVI reference analysis,cell_73233,scVI,Python modern,2,2,20.0,73233,720.0,104.23834657669067,1896.578125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.0629217991900907e-05,0.0002310857329681,0.0002269611386066,0.0002353630157381,-0.0281318575143814,0.834750995391395,scVI reference analysis,cell_73233,scVI,Python modern,5,0,20.0,73233,720.0,104.12589383125304,1898.2265625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-4.352005901075673e-06,0.0002658678384169,0.0002576548384808,0.0002746216727883,-0.0188818871974945,0.8412298139738285,scVI reference analysis,cell_73233,scVI,Python modern,5,1,20.0,73233,720.0,103.58810377120972,1898.19921875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.6290609048950912e-05,0.0002437194005655,0.0002365581084841,0.000251327813972,-0.0231483820825815,0.837360429239412,scVI reference analysis,cell_73233,scVI,Python modern,5,2,20.0,73233,720.0,100.9875841140747,1803.2421875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.9827581821370865e-05,0.0002222755913916,0.0002178633094765,0.0002268702873425,-0.0199107378721237,0.8543146365257174,scVI reference analysis,cell_73233,scVI,Python modern,10,0,20.0,73233,720.0,104.66306686401369,1899.53515625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-9.946935636043222e-06,0.0002305190428792,0.0002254454359785,0.0002358262684515,-0.0141543978825211,0.8587834857200525,scVI reference analysis,cell_73233,scVI,Python modern,10,1,20.0,73233,720.0,105.21196746826172,1898.69921875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-5.753969754422995e-06,0.0002390888912997,0.0002334444565947,0.0002450130418965,-0.0160752199590206,0.8552976687859521,scVI reference analysis,cell_73233,scVI,Python modern,10,2,20.0,73233,720.0,104.53830146789552,1803.578125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-7.407977454686085e-06,0.000237668126887,0.0002320795139441,0.0002435325354093,-0.0134330354630947,0.8836592188919165,scVI reference analysis,cell_73233,scVI,Python modern,20,0,20.0,73233,720.0,106.08056807518004,1899.77734375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,2.1064847935771613e-06,0.0002533480874649,0.0002472101568858,0.0002597985732674,-0.0108186043798923,0.8866317273858781,scVI reference analysis,cell_73233,scVI,Python modern,20,1,20.0,73233,720.0,105.2505235671997,1899.9375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.030967995901063e-05,0.0002304681582618,0.0002247570910219,0.0002364770285703,-0.0114953415468335,0.8863210549332257,scVI reference analysis,cell_73233,scVI,Python modern,20,2,20.0,73233,720.0,105.9876470565796,1805.03125,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-4.566366030407991e-06,0.0002433597499328,0.0002374732995648,0.0002495454426633,-0.0098282154649496,0.917924782184546,scVI reference analysis,cell_73233,scVI,Python modern,50,0,20.0,73233,720.0,109.36977171897888,1901.65234375,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.5385080363779033e-05,0.0002259129468789,0.0002213842994087,0.0002306307399649,-0.0069456314668059,0.9179126154674202,scVI reference analysis,cell_73233,scVI,Python modern,50,1,20.0,73233,720.0,110.94545984268188,1805.63671875,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
10,-1.381015237033091e-05,0.0002239974941574,0.0002184663757186,0.0002298159606997,-0.0070716184563934,0.9142799757795944,scVI reference analysis,cell_73233,scVI,Python modern,50,2,20.0,73233,720.0,110.11093640327454,1900.390625,5000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,,deep
