metric_sample_size,n_labels,ari,nmi,homogeneity,completeness,silhouette_label,trustworthiness_k30,work_package,dataset_id,method,environment,hvg_requested,hvg_actual,seed,n_cells,n_genes_total,n_genes_input,metric_sample_size_requested,runtime_seconds,max_rss_mb,workflow,dimension,pca_components,model_input,max_epochs,max_iter,min_iter,analysis_inclusion,method_raw,method_id,parent_method,control_layer,method_order
2000,15,0.8029557988845044,0.8381255492109974,0.8405302224225909,0.8357345958092833,0.147606820792397,0.6821266820158608,Input-gene sensitivity,celltype_15,PCA,Python modern,2000,2000,2,2000,3000,2000,5000,1.436182737350464,1680.1796875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.8109123159494195,0.850498428193753,0.8519967923252084,0.8490053250062021,0.1463452746317713,0.6819909183934509,Input-gene sensitivity,celltype_15,PCA,Python modern,2000,2000,1,2000,3000,2000,5000,1.5230085849761963,1680.03125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.8287504483066368,0.8236142495520911,0.8257984059170594,0.8214416164709307,0.149700903291668,0.6829205082288735,Input-gene sensitivity,celltype_15,PCA,Python modern,2000,2000,0,2000,3000,2000,5000,1.720205307006836,1680.03125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.3859633502672301,0.4716128009711572,0.4747936494667761,0.4684742886135339,0.0364410262636239,0.6797992069583013,Input-gene sensitivity,celltype_15,PCA,Python modern,1000,1000,2,2000,3000,1000,5000,1.1494450569152832,1672.6328125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.4365303125851343,0.4751079759254103,0.4780248838033727,0.4722264500904131,0.0408515650864677,0.6830489298200733,Input-gene sensitivity,celltype_15,PCA,Python modern,1000,1000,1,2000,3000,1000,5000,1.1158785820007324,1672.6328125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.4214828144747681,0.4658382523971748,0.4700789029835202,0.4616734288234842,0.0399920259828366,0.6842120917540717,Input-gene sensitivity,celltype_15,PCA,Python modern,1000,1000,0,2000,3000,1000,5000,1.144709587097168,1672.6328125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,15,0.2726154395838082,0.2931003706046601,0.2953929891338387,0.2908430651681203,0.0109810308748206,0.7076963417753901,Input-gene sensitivity,celltype_15,PCA,Python modern,500,500,2,2000,3000,500,5000,0.9655084609985352,1672.6328125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.1908894633985822,0.7295771979193315,Input-gene sensitivity,dropout_0,PCA,Python modern,3000,3000,2,2000,3000,3000,5000,1.03879714012146,1879.08203125,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.1906113900013667,0.7264995651061652,Input-gene sensitivity,dropout_0,PCA,Python modern,3000,3000,1,2000,3000,3000,5000,0.8625078201293945,1878.984375,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.1908102007728222,0.725358343992496,Input-gene sensitivity,dropout_0,PCA,Python modern,3000,3000,0,2000,3000,3000,5000,1.04380464553833,1878.984375,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.6887647855838412,0.6968001415939873,0.7074509602968853,0.6864652667930805,0.0759767017454299,0.7364628720047752,Input-gene sensitivity,gene_5k,PCA,Python modern,500,500,2,2000,3000,500,5000,0.965233564376831,2086.546875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.6871589414857437,0.6913785255696048,0.7021462757357508,0.6809360444805929,0.0770796634830056,0.7368017651573292,Input-gene sensitivity,gene_5k,PCA,Python modern,500,500,1,2000,3000,500,5000,0.8925895690917969,2086.546875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.6949569467338985,0.6998107739823746,0.709857820871654,0.6900441617886107,0.0800837165461579,0.737528720047753,Input-gene sensitivity,gene_5k,PCA,Python modern,500,500,0,2000,3000,500,5000,1.0161762237548828,2086.546875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.3230733187572755,0.4538514365337588,0.4562154832222013,0.4515117638802682,-0.0294435462521611,0.8502420141553679,Input-gene sensitivity,batch_1.0,PCA,Python modern,2000,2000,2,2000,3000,2000,5000,0.846858024597168,1954.56640625,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.324628584259626,0.4679774513413558,0.4698101255967392,0.4661590196226013,-0.0292051292881723,0.8493279270060544,Input-gene sensitivity,batch_1.0,PCA,Python modern,2000,2000,1,2000,3000,2000,5000,0.9038684368133544,1954.56640625,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.3167507300241781,0.4333244528480117,0.4371246351892935,0.4295897754874105,-0.0290792088207154,0.8516393024643985,Input-gene sensitivity,batch_1.0,PCA,Python modern,2000,2000,0,2000,3000,2000,5000,0.8998651504516602,1954.56640625,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.2538009243768696,0.7550382365481367,Input-gene sensitivity,gene_5w,PCA,Python modern,2000,2000,2,2000,3000,2000,5000,0.8439936637878418,2251.98046875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.2541523696871196,0.7537480856143941,Input-gene sensitivity,gene_5w,PCA,Python modern,2000,2000,1,2000,3000,2000,5000,0.8435909748077393,2251.98046875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.254804283634374,0.7529022512151445,Input-gene sensitivity,gene_5w,PCA,Python modern,2000,2000,0,2000,3000,2000,5000,0.8132884502410889,2251.90234375,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.2778570094376374,0.7477977061482051,Input-gene sensitivity,gene_5w,PCA,Python modern,3000,3000,2,2000,3000,3000,5000,0.7691514492034912,2312.9140625,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.2758615856685313,0.7465200989170291,Input-gene sensitivity,gene_5w,PCA,Python modern,3000,3000,1,2000,3000,3000,5000,0.8774805068969727,2312.69921875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,1.0,1.0,1.0,1.0,0.2782723628368571,0.747351283363179,Input-gene sensitivity,gene_5w,PCA,Python modern,3000,3000,0,2000,3000,3000,5000,0.772381067276001,2312.69921875,Latent dimension,20,0,Log1p HVG,,,,Planned full grid,PCA,PCA,PCA,input_gene_sensitivity,0
2000,5,0.0448951072639861,0.0544737353088397,0.0557277122819169,0.0532749500392577,-0.0073765001141167,0.5581911742133538,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,2000,2000,0,2000,3000,2000,5000,7.640349626541138,2298.12890625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0611530985612153,0.0612712328312563,0.0625371263094565,0.0600555716556488,-0.005305869479,0.5481614905773002,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,2000,2000,1,2000,3000,2000,5000,7.665385246276855,2298.12890625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0552204849583313,0.0602267125749817,0.0616125000251609,0.058901892079113,-0.0024677163414733,0.5499939882322844,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,2000,2000,2,2000,3000,2000,5000,7.663561105728149,2298.12890625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0459336254641304,0.0514691986667383,0.0526649094441717,0.0503265776702018,-0.0057974317151222,0.5541346124328472,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,3000,3000,0,2000,3000,3000,5000,11.864962100982666,2383.08203125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0036835633826211,0.008690291745625,0.0087720089118396,0.0086100830279879,-0.0689388546293666,0.7609889571075297,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,1000,1000,0,2000,3000,1000,5000,5.67254900932312,1948.0546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.1030341016589963,0.1066183142943297,0.1090679417776892,0.1042763052758809,0.0021814621467682,0.5621836616355419,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,3000,3000,1,2000,3000,3000,5000,11.836725234985352,2383.08203125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0597231939786053,0.0654542272936345,0.0669813296263549,0.0639952053845323,-0.0021067358040531,0.555179270060544,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,3000,3000,2,2000,3000,3000,5000,11.855565786361694,2383.08203125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0332741339777393,0.0766779153055499,0.0776245843522107,0.0757540582224289,-0.0250601609070793,0.6370582587191951,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,1000,1000,0,2000,3000,1000,5000,4.908766031265259,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0253539497027779,0.0620094743740885,0.0627895254241373,0.0612485670614823,-0.0227232903788019,0.6438279440607146,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,1000,1000,1,2000,3000,1000,5000,5.2150962352752686,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.1384710764065028,0.1351535631393591,0.1379085372269559,0.1325065044898515,0.0037797790350611,0.572787712117336,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,3000,3000,2,2000,3000,3000,5000,12.741411209106444,1948.0546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0553234279865383,0.0615577930140316,0.0629180035380799,0.0602551501339114,-0.0033467996406235,0.5802142150592648,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,3000,3000,1,2000,3000,3000,5000,12.72510862350464,1948.0546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0865286713502885,0.0862459052072897,0.0881066312216459,0.0844621471379053,-0.0042600157791201,0.5757236207043575,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,3000,3000,0,2000,3000,3000,5000,12.862367391586304,1948.0546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0004963049339009,0.0038103808256809,0.0038527459978024,0.0037689372230502,-0.0689695510897274,0.764757892044001,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,500,500,0,2000,3000,500,5000,3.3670196533203125,1948.0546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.2038841633419849,0.2336051347183897,0.2381067939213024,0.2292705342911973,0.0177555568152969,0.6550498678263835,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,500,500,2,2000,3000,500,5000,2.489926815032959,2086.546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.1280535014936963,0.1429441800878123,0.1462361808918598,0.1397971321504543,0.0054795067109518,0.6544182229044087,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,500,500,1,2000,3000,500,5000,2.4837026596069336,2086.546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.005924285993337,0.0104061808248349,0.010536294029468,0.0102792419685365,-0.0693430918517657,0.7601348000341093,Input-gene sensitivity,batch_1.0,GLMPCA,R benchmark,2000,2000,2,2000,3000,2000,5000,9.639684200286863,2001.5703125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0124416487414267,0.0436852409995944,0.0442199133481961,0.0431633438567469,-0.0254594632135305,0.6415955487336915,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,1000,1000,2,2000,3000,1000,5000,4.776116371154785,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0130981337267364,0.0450612782751866,0.0456245097871252,0.044511783297104,-0.0278635243777628,0.6494957192802933,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,500,500,1,2000,3000,500,5000,2.532822608947754,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0105423461002139,0.042858028783739,0.0433862947852785,0.0423424722327043,-0.0261005144328607,0.6398377334356613,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,500,500,2,2000,3000,500,5000,2.504246473312378,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.3441696030725272,0.4223661311591596,0.4289581186478643,0.4159736812136169,0.1239833036523716,0.6856892726187431,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,500,500,2,2000,3000,500,5000,2.2559614181518555,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0103057634698716,0.043585464256995,0.0441445985475476,0.0430403167695581,-0.02452919199553,0.5712750831414684,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,3000,3000,1,2000,3000,3000,5000,13.958834409713743,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0102581369150533,0.0420775539884891,0.0426130372107036,0.0415553617101306,-0.0233828763021112,0.5736316960859555,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,3000,3000,2,2000,3000,3000,5000,14.22090196609497,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.5980417443478232,0.6220830593907039,0.635841938296942,0.6089070207264825,0.2368466545491596,0.6705137886927603,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,1000,1000,2,2000,3000,1000,5000,3.847088575363159,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0123149038314078,0.0442174947904226,0.0447785268470841,0.0436703471638796,-0.0255361459337477,0.5680272618743072,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,3000,3000,0,2000,3000,3000,5000,14.143940925598145,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.305983024937115,0.4143074329497028,0.4195829815437095,0.4091628993218247,0.1012079190615139,0.6862249168585316,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,500,500,0,2000,3000,500,5000,2.2310540676116943,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.3961067456289032,0.4235850660256144,0.433319388072978,0.4142784890735173,0.0888129266696545,0.6962255819902788,Input-gene sensitivity,gene_5w,GLMPCA,R benchmark,500,500,1,2000,3000,500,5000,2.223562479019165,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.0151142367042464,0.0363568780658688,0.0365620522326567,0.0361539937883567,-0.0194906659594717,0.5791443932804639,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,3000,3000,0,2000,3000,3000,5000,13.58939814567566,1672.5703125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.0168592723034481,0.0407998949013879,0.0409831805612665,0.040618241328798,-0.0183785567293739,0.5813583269378357,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,3000,3000,1,2000,3000,3000,5000,13.45350193977356,1672.5703125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.0168016802750389,0.0419440191590132,0.0421616940588257,0.0417285803643232,-0.0176490988360545,0.5590290952502771,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,3000,3000,2,2000,3000,3000,5000,13.531765222549438,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0689414999693219,0.1286683137029303,0.1301203754909324,0.1272483024489122,-0.0173010929945897,0.6306980984053893,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,2000,2000,2,2000,3000,2000,5000,9.515855550765991,1726.59765625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0578826602515101,0.1109574557397429,0.1122249948771218,0.1097182295742919,-0.015194887579999,0.6431312100281401,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,2000,2000,1,2000,3000,2000,5000,9.899869918823242,1726.59765625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0644309941579301,0.1194046636062925,0.1208278559068269,0.1180146076486197,-0.0184387518268356,0.6381473522640062,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,2000,2000,0,2000,3000,2000,5000,10.752081394195557,1726.59765625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,15,0.0189062772670839,0.053382218635929,0.0540196173752345,0.0527596863193354,-0.0257017741712377,0.6478078792530059,Input-gene sensitivity,celltype_15,GLMPCA,R benchmark,500,500,0,2000,3000,500,5000,2.529609680175781,1672.6328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,7,0.0712528753473993,0.1015702193642853,0.1015664326839617,0.1015740063269754,-0.0111374410840177,0.6470480344504135,Input-gene sensitivity,celltype_7,GLMPCA,R benchmark,500,500,1,2000,3000,500,5000,2.407055139541626,1287.61328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0282794929735787,0.0400491787993663,0.0409648499209167,0.0391735479438857,-0.0082125290624372,0.5877867741110259,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,3000,3000,0,2000,3000,3000,5000,15.497739553451538,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0929293677786363,0.0946184254325176,0.0965828770376138,0.0927322929490438,-0.0009201655074121,0.5856776839771467,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,3000,3000,1,2000,3000,3000,5000,15.724611520767212,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.4589312309645259,0.474335400424668,0.4848113656157795,0.4643025955562991,0.1080805358769991,0.6860532020124499,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,500,500,0,2000,3000,500,5000,2.513832330703736,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0349283186365457,0.0408121468730178,0.041741444872522,0.0399233260114192,-0.008183380033042,0.5525350899633324,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,500,500,2,2000,3000,500,5000,3.1470649242401123,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.444912601486643,0.4813150475175837,0.4911288685590056,0.4718857458450735,0.1448900880066544,0.6826881811204912,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,1000,1000,1,2000,3000,1000,5000,3.8429274559021,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.0212884070687202,0.0273902379249816,0.0280209274898942,0.0267873142852192,-0.0097487648889218,0.5624104886160143,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,500,500,1,2000,3000,500,5000,3.0762460231781006,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.1063447581026587,0.1044847455961161,0.1068464504132377,0.1022251879058542,0.0001573967356041,0.6555735396947215,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,500,500,0,2000,3000,500,5000,2.492915153503418,2086.546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.1004533994362681,0.156952806100036,0.1577310259770604,0.1561822277479427,-0.0053254146765568,0.6394533810863818,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,2000,2000,1,2000,3000,2000,5000,6.467708110809326,1558.16015625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.2618493261351534,0.2705443622492159,0.2768202135325374,0.2645467649879416,0.0301679545427236,0.6537455359426964,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,1000,1000,1,2000,3000,1000,5000,4.023794889450073,2090.8828125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.3113128028764446,0.2950200029462737,0.3011817621276744,0.2891053111248607,0.0376368915455493,0.657185870214036,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,1000,1000,2,2000,3000,1000,5000,4.013714551925659,2090.8828125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.156881827387303,0.1706743323677721,0.1746168217648589,0.1669059388780339,0.0141433770909477,0.6539384326767289,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,1000,1000,0,2000,3000,1000,5000,3.997515916824341,2090.67578125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.1323217926924707,0.137581467175148,0.1407021705049629,0.1345961913891313,0.0033251327201714,0.5815814189477275,Input-gene sensitivity,gene_5k,GLMPCA,R benchmark,3000,3000,2,2000,3000,3000,5000,14.236947774887083,2237.64453125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,5,0.5594526319008885,0.6065823187609611,0.6202390509153888,0.5935140313891587,0.2023057333468398,0.6764058326937836,Input-gene sensitivity,dropout_0,GLMPCA,R benchmark,1000,1000,0,2000,3000,1000,5000,3.824268579483032,1810.60546875,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.0971638739365166,0.1464374475320228,0.1472548256442295,0.1456290934899841,-0.006276267771884,0.6447636053551633,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,2000,2000,0,2000,3000,2000,5000,6.50363302230835,1550.96484375,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,7,0.3845751963266045,0.4162326425374381,0.4162466625502408,0.4162186234690472,0.0531303228082906,0.6487999232540291,Input-gene sensitivity,celltype_7,GLMPCA,R benchmark,2000,2000,2,2000,3000,2000,5000,6.417849063873291,1358.00390625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,11,0.1373651130414711,0.1966190376931852,0.1976719639886621,0.1955772690718389,-0.001144109247278,0.6334368636479918,Input-gene sensitivity,celltype_11,GLMPCA,R benchmark,2000,2000,2,2000,3000,2000,5000,6.517991781234741,1558.16015625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,7,0.1181079079362925,0.1599087452324351,0.1599803655524494,0.1598371890099726,-0.0019531258918113,0.6415610301014751,Input-gene sensitivity,celltype_7,GLMPCA,R benchmark,1000,1000,1,2000,3000,1000,5000,3.877066612243652,1289.16015625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,7,0.0567582803518687,0.0847087125921941,0.0848856012070574,0.0845325596619348,-0.0084559167075034,0.6555811546004946,Input-gene sensitivity,celltype_7,GLMPCA,R benchmark,500,500,2,2000,3000,500,5000,2.4121627807617188,1287.61328125,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
2000,7,0.3139380567765047,0.3473307668476104,0.3480513565753018,0.3466131547077736,0.0327237237845245,0.6506279525880447,Input-gene sensitivity,celltype_7,GLMPCA,R benchmark,2000,2000,1,2000,3000,2000,5000,6.419355869293213,1357.91015625,Latent dimension,20,0,Raw HVG,,25.0,5.0,Planned full grid,GLMPCA,GLMPCA,GLMPCA,input_gene_sensitivity,1
