method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,2013.0,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.583,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.577,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.58,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.274,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.272,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.279,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.841,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.842,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.847,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.536,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.545,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.545,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Pearson,0.102,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.152,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.155,TI,pair-4,dr3,16,trajectory,other
UMAP,UMAP,UMAP,Qglobal,0.634,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.642,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.639,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Qlocal,0.168,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.165,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.161,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,centroid_distance,0.829,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.795,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.78,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,k-nearest,0.533,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.7,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.667,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,kmax,1883.0,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,1824.0,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,1749.0,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.536,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.554,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.555,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.124,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.171,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.171,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.689,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.741,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.695,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.604,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.609,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.605,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Pearson,0.161,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.217,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.221,TI,parenchyme,dr3,16,trajectory,other
UMAP,UMAP,UMAP,Qglobal,0.734,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.726,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.721,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Qlocal,0.299,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.282,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.275,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,centroid_distance,0.807,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.882,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.857,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,k-nearest,0.6,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.6,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.6,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,kmax,593.0,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,523.0,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,516.0,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.614,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.629,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.627,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.268,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.308,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.299,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.825,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.844,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.822,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.646,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.634,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.629,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Pearson,0.438,TI,phagocyte,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.402,TI,phagocyte,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.397,TI,phagocyte,dr3,16,trajectory,other
UMAP,UMAP,UMAP,Qglobal,0.821,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.73,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.724,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Qlocal,0.381,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.267,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.27,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,16,trajectory,other
UMAP,UMAP,UMAP,k-nearest,1.0,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,1.0,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,1.0,TI,phagocyte,dr1,16,trajectory,other
UMAP,UMAP,UMAP,kmax,275.0,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,144.0,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,145.0,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.676,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.662,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.653,TI,phagocyte,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.521,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.505,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.492,TI,phagocyte,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.953,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.955,TI,phagocyte,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.955,TI,phagocyte,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.613,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.623,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.622,TI,pharynx,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Pearson,0.454,TI,pharynx,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.493,TI,pharynx,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.479,TI,pharynx,dr3,16,trajectory,other
UMAP,UMAP,UMAP,Qglobal,0.801,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.841,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.836,TI,pharynx,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Qlocal,0.342,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.384,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.376,TI,pharynx,dr2,16,trajectory,other
UMAP,UMAP,UMAP,centroid_distance,1.0,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,1.0,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,1.0,TI,pharynx,dr1,16,trajectory,other
UMAP,UMAP,UMAP,k-nearest,1.0,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,1.0,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,1.0,TI,pharynx,dr1,16,trajectory,other
UMAP,UMAP,UMAP,kmax,118.0,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,138.0,TI,pharynx,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,134.0,TI,pharynx,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.651,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.656,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.673,TI,pharynx,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.452,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.487,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.474,TI,pharynx,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.959,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.959,TI,pharynx,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.962,TI,pharynx,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.76,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.762,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.752,TI,trophectoderm,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Pearson,0.757,TI,trophectoderm,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.659,TI,trophectoderm,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.63,TI,trophectoderm,dr3,16,trajectory,other
UMAP,UMAP,UMAP,Qglobal,0.866,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.848,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.843,TI,trophectoderm,dr2,16,trajectory,other
UMAP,UMAP,UMAP,Qlocal,0.501,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.493,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.499,TI,trophectoderm,dr2,16,trajectory,other
UMAP,UMAP,UMAP,centroid_distance,1.0,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.858,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.858,TI,trophectoderm,dr1,16,trajectory,other
UMAP,UMAP,UMAP,k-nearest,1.0,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.667,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.667,TI,trophectoderm,dr1,16,trajectory,other
UMAP,UMAP,UMAP,kmax,22.0,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,18.0,TI,trophectoderm,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,20.0,TI,trophectoderm,dr2,16,trajectory,other
UMAP,UMAP,UMAP,random_triplet,0.785,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.798,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.778,TI,trophectoderm,dr1,16,trajectory,other
UMAP,UMAP,UMAP,spearman,0.819,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.737,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.704,TI,trophectoderm,dr1,16,trajectory,other
UMAP,UMAP,UMAP,svm,1.0,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,1.0,TI,trophectoderm,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,1.0,TI,trophectoderm,dr1,16,trajectory,other
UMAP,UMAP,UMAP,AUC,0.696,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.719,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.705,VASC,Baron,dr2,16,VASC,other
UMAP,UMAP,UMAP,Pearson,0.467,VASC,Baron,dr3,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.517,VASC,Baron,dr3,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.448,VASC,Baron,dr3,16,VASC,other
UMAP,UMAP,UMAP,Qglobal,0.723,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.751,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.733,VASC,Baron,dr2,16,VASC,other
UMAP,UMAP,UMAP,Qlocal,0.471,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.482,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.463,VASC,Baron,dr2,16,VASC,other
UMAP,UMAP,UMAP,centroid_distance,0.598,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.612,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.591,VASC,Baron,dr1,16,VASC,other
UMAP,UMAP,UMAP,k-nearest,0.536,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.571,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.571,VASC,Baron,dr1,16,VASC,other
UMAP,UMAP,UMAP,kmax,907.0,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,1012.0,VASC,Baron,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,870.0,VASC,Baron,dr2,16,VASC,other
UMAP,UMAP,UMAP,random_triplet,0.649,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.694,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.665,VASC,Baron,dr1,16,VASC,other
UMAP,UMAP,UMAP,spearman,0.421,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.488,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.418,VASC,Baron,dr1,16,VASC,other
UMAP,UMAP,UMAP,svm,0.302,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.338,VASC,Baron,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.329,VASC,Baron,dr1,16,VASC,other
UMAP,UMAP,UMAP,AUC,0.772,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.835,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.825,VASC,Biase,dr2,16,VASC,other
UMAP,UMAP,UMAP,Pearson,0.522,VASC,Biase,dr3,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.683,VASC,Biase,dr3,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.677,VASC,Biase,dr3,16,VASC,other
UMAP,UMAP,UMAP,Qglobal,0.815,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.917,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.909,VASC,Biase,dr2,16,VASC,other
UMAP,UMAP,UMAP,Qlocal,0.587,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.668,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.709,VASC,Biase,dr2,16,VASC,other
UMAP,UMAP,UMAP,centroid_distance,0.759,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.928,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.928,VASC,Biase,dr1,16,VASC,other
UMAP,UMAP,UMAP,k-nearest,0.25,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.5,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.5,VASC,Biase,dr1,16,VASC,other
UMAP,UMAP,UMAP,kmax,8.0,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,15.0,VASC,Biase,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,19.0,VASC,Biase,dr2,16,VASC,other
UMAP,UMAP,UMAP,random_triplet,0.746,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.821,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.854,VASC,Biase,dr1,16,VASC,other
UMAP,UMAP,UMAP,spearman,0.648,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.783,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.775,VASC,Biase,dr1,16,VASC,other
UMAP,UMAP,UMAP,svm,0.88,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.88,VASC,Biase,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.88,VASC,Biase,dr1,16,VASC,other
UMAP,UMAP,UMAP,AUC,0.819,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.806,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.808,VASC,Goolam,dr2,16,VASC,other
UMAP,UMAP,UMAP,Pearson,0.765,VASC,Goolam,dr3,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.723,VASC,Goolam,dr3,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.693,VASC,Goolam,dr3,16,VASC,other
UMAP,UMAP,UMAP,Qglobal,0.849,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.84,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.841,VASC,Goolam,dr2,16,VASC,other
UMAP,UMAP,UMAP,Qlocal,0.645,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.605,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.61,VASC,Goolam,dr2,16,VASC,other
UMAP,UMAP,UMAP,centroid_distance,0.882,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.944,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.944,VASC,Goolam,dr1,16,VASC,other
UMAP,UMAP,UMAP,k-nearest,0.6,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,k-nearest,0.6,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,k-nearest,0.6,VASC,Goolam,dr1,16,VASC,other
UMAP,UMAP,UMAP,kmax,15.0,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,kmax,15.0,VASC,Goolam,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,kmax,15.0,VASC,Goolam,dr2,16,VASC,other
UMAP,UMAP,UMAP,random_triplet,0.818,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,random_triplet,0.815,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,random_triplet,0.798,VASC,Goolam,dr1,16,VASC,other
UMAP,UMAP,UMAP,spearman,0.781,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,spearman,0.758,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,spearman,0.763,VASC,Goolam,dr1,16,VASC,other
UMAP,UMAP,UMAP,svm,0.904,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.904,VASC,Goolam,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.904,VASC,Goolam,dr1,16,VASC,other
UMAP,UMAP,UMAP,AUC,0.64,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,AUC,0.644,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,AUC,0.644,VASC,Xin,dr2,16,VASC,other
UMAP,UMAP,UMAP,Pearson,0.589,VASC,Xin,dr3,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Pearson,0.534,VASC,Xin,dr3,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Pearson,0.555,VASC,Xin,dr3,16,VASC,other
UMAP,UMAP,UMAP,Qglobal,0.824,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qglobal,0.807,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qglobal,0.854,VASC,Xin,dr2,16,VASC,other
UMAP,UMAP,UMAP,Qlocal,0.382,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,Qlocal,0.349,VASC,Xin,dr2,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,Qlocal,0.423,VASC,Xin,dr2,16,VASC,other
UMAP,UMAP,UMAP,centroid_distance,0.692,VASC,Xin,dr1,16,VASC,other
Parametric UMAP 50,ParametricUMAP50,UMAP,centroid_distance,0.716,VASC,Xin,dr1,16,VASC,other
Parametric UMAP 200,ParametricUMAP200,UMAP,centroid_distance,0.734,VASC,Xin,dr1,16,VASC,other
