parent_method,score,perturbation_axis,method_order,panel_source,method_id,method_raw,metric,value,dataset_category,dataset_id,structure_table,collection,sim_axis,clustering_algorithm
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_30,0.985,simulate,celltype_7,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_10,0.028,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_10,0.027,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_10,0.03,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_20,0.046,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_20,0.044,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_20,0.048,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_30,0.061,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_30,0.061,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_30,0.063,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,random_triplet,0.539,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,random_triplet,0.548,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,random_triplet,0.537,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,spearman,0.09,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,spearman,0.096,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,spearman,0.094,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,svm,0.976,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,svm,0.992,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,svm,0.99,simulate,celltype_7,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,AUC,0.536,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,AUC,0.536,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,AUC,0.538,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,C_10,0.727,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_10,0.72,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_10,0.72,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,C_20,0.677,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_20,0.672,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_20,0.671,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,C_30,0.648,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_30,0.644,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_30,0.642,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_10,0.632,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_10,0.64,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_10,0.639,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_20,0.632,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_20,0.64,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_20,0.64,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_30,0.632,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_30,0.641,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_30,0.64,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_10,0.782,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_10,0.776,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_10,0.777,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_20,0.753,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_20,0.748,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_20,0.748,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_30,0.737,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_30,0.731,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_30,0.731,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Pearson,0.081,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Pearson,0.08,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Pearson,0.085,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Qglobal,0.575,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Qglobal,0.576,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Qglobal,0.578,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,Qlocal,0.121,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Qlocal,0.129,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Qlocal,0.132,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,T_10,0.633,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_10,0.642,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_10,0.64,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,T_20,0.634,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_20,0.645,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_20,0.645,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,T_30,0.637,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_30,0.649,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_30,0.647,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_10,0.014,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_10,0.013,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_10,0.013,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_20,0.023,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_20,0.022,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_20,0.022,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_30,0.031,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_30,0.031,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_30,0.031,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,centroid_distance,0.612,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,centroid_distance,0.445,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,centroid_distance,0.542,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,k-nearest,0.5,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,k-nearest,0.222,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,k-nearest,0.444,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,kmax,174.0,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,kmax,178.0,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,kmax,178.0,simulate,celltype_9,dr2,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_10,0.943,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_10,0.956,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_10,0.962,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_20,0.943,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_20,0.957,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_20,0.96,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_30,0.942,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_30,0.957,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_30,0.959,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_10,0.91,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_10,0.94,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_10,0.946,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_20,0.904,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_20,0.938,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_20,0.945,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_30,0.9,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_30,0.937,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_30,0.944,simulate,celltype_9,dr3,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_10,0.031,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_10,0.027,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_10,0.029,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_20,0.048,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_20,0.045,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_20,0.047,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_30,0.062,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_30,0.062,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_30,0.063,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,random_triplet,0.533,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,random_triplet,0.533,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,random_triplet,0.529,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,spearman,0.059,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,spearman,0.049,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,spearman,0.059,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,svm,0.941,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,svm,0.957,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,svm,0.962,simulate,celltype_9,dr1,simulated,cell types,
UMAP,,,16,sim_structure,UMAP,UMAP,AUC,0.505,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,AUC,0.523,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,AUC,0.525,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,C_10,0.57,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_10,0.61,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_10,0.612,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,C_20,0.556,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_20,0.56,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_20,0.561,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,C_30,0.547,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,C_30,0.538,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,C_30,0.538,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_10,0.508,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_10,0.544,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_10,0.543,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_20,0.509,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_20,0.544,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_20,0.544,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_false_30,0.509,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_false_30,0.545,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_false_30,0.544,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_10,0.582,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_10,0.66,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_10,0.667,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_20,0.575,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_20,0.632,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_20,0.638,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Mrre_missing_30,0.57,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Mrre_missing_30,0.618,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Mrre_missing_30,0.623,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Pearson,0.036,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Pearson,0.078,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Pearson,0.091,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Qglobal,0.564,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Qglobal,0.594,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Qglobal,0.645,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,Qlocal,0.069,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,Qlocal,0.102,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,Qlocal,0.156,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,T_10,0.51,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_10,0.545,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_10,0.545,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,T_20,0.511,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_20,0.547,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_20,0.549,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,T_30,0.513,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,T_30,0.55,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,T_30,0.55,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_10,0.005,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_10,0.006,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_10,0.007,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_20,0.008,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_20,0.01,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_20,0.011,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,aji_30,0.011,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,aji_30,0.013,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,aji_30,0.014,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,centroid_distance,0.477,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,centroid_distance,0.689,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,centroid_distance,0.651,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,k-nearest,0.2,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,k-nearest,0.4,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,k-nearest,0.2,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,kmax,239.0,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,kmax,291.0,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,kmax,491.0,simulate,de_0.2,dr2,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_10,0.391,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_10,0.812,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_10,0.786,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_20,0.422,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_20,0.818,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_20,0.795,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,knn_30,0.433,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,knn_30,0.816,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,knn_30,0.794,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_10,0.318,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_10,0.751,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_10,0.724,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_20,0.318,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_20,0.747,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_20,0.724,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nh_30,0.317,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nh_30,0.744,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nh_30,0.722,simulate,de_0.2,dr3,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_10,0.009,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_10,0.015,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_10,0.016,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_20,0.016,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 50,ParametricUMAP50,nkr_20,0.022,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,Parametric UMAP 200,ParametricUMAP200,nkr_20,0.024,simulate,de_0.2,dr1,simulated,DE strength,
UMAP,,,16,sim_structure,UMAP,UMAP,nkr_30,0.022,simulate,de_0.2,dr1,simulated,DE strength,
