method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.805,TI,muscle,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.81,TI,muscle,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.811,TI,muscle,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.807,TI,muscle,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.81,TI,muscle,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.726,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.728,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.728,TI,muscle,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.725,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.729,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.728,TI,muscle,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.724,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.727,TI,muscle,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.727,TI,muscle,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.807,TI,muscle,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.806,TI,muscle,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.807,TI,muscle,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.792,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.793,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.793,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.752,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.752,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.75,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.73,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.73,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.729,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.59,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.603,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.6,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.589,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.6,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.597,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.589,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.598,TI,neuron,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.595,TI,neuron,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.656,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.681,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.666,TI,neuron,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.679,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.686,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.674,TI,neuron,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.681,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.693,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.675,TI,neuron,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.566,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.574,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.571,TI,neuron,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.564,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.568,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.565,TI,neuron,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.553,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.561,TI,neuron,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.555,TI,neuron,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.685,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.689,TI,neuron,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.69,TI,neuron,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.901,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.909,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.911,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.878,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.884,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.885,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.862,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.866,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.867,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.64,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.65,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.648,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.641,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.651,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.649,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.642,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.652,TI,pair-1,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.65,TI,pair-1,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.883,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.881,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.883,TI,pair-1,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.895,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.889,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.891,TI,pair-1,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.893,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.887,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.891,TI,pair-1,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.843,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.844,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.844,TI,pair-1,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.842,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.843,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.843,TI,pair-1,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.841,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.843,TI,pair-1,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.842,TI,pair-1,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.887,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.884,TI,pair-1,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.885,TI,pair-1,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.861,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.872,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.876,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.833,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.839,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.842,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.813,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.816,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.819,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.6,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.613,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.615,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.6,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.615,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.616,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.601,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.615,TI,pair-2,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.616,TI,pair-2,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.624,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.666,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.666,TI,pair-2,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.638,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.672,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.672,TI,pair-2,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.649,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.675,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.672,TI,pair-2,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.565,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.579,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.59,TI,pair-2,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.563,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.579,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.588,TI,pair-2,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.561,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.577,TI,pair-2,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.585,TI,pair-2,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.658,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.677,TI,pair-2,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.663,TI,pair-2,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.862,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.86,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.865,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.83,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.826,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.831,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.806,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.803,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.808,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.607,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.614,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.615,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.607,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.616,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.616,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.608,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.618,TI,pair-3,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.617,TI,pair-3,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.799,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.829,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.821,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.807,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.825,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.828,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.806,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.826,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.825,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.762,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.758,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.759,TI,pair-3,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.76,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.758,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.76,TI,pair-3,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.758,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.756,TI,pair-3,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.759,TI,pair-3,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.841,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.842,TI,pair-3,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.847,TI,pair-3,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.832,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.844,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.846,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.8,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.809,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.811,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.778,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.786,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.788,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.581,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.588,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.59,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.581,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.59,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.591,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.581,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.591,TI,pair-4,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.591,TI,pair-4,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.684,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.716,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.709,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.691,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.714,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.717,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.692,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.718,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.719,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.607,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.616,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.613,TI,pair-4,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.604,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.615,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.612,TI,pair-4,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.603,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.612,TI,pair-4,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.61,TI,pair-4,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.689,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.741,TI,pair-4,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.695,TI,pair-4,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.879,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.881,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.875,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.85,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.854,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.847,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.831,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.837,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.83,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.664,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.668,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.665,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.664,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.668,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.664,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.664,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.668,TI,parenchyme,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.665,TI,parenchyme,dr2,16,trajectory,other
UMAP,UMAP,UMAP,knn_10,0.831,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_10,0.855,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_10,0.83,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_20,0.838,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_20,0.853,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_20,0.834,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,knn_30,0.837,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,knn_30,0.852,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,knn_30,0.837,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,nh_10,0.776,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_10,0.785,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_10,0.771,TI,parenchyme,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_20,0.769,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_20,0.785,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_20,0.768,TI,parenchyme,dr3,16,trajectory,other
UMAP,UMAP,UMAP,nh_30,0.766,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,nh_30,0.783,TI,parenchyme,dr3,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,nh_30,0.764,TI,parenchyme,dr3,16,trajectory,other
UMAP,UMAP,UMAP,svm,0.825,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,svm,0.844,TI,parenchyme,dr1,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,svm,0.822,TI,parenchyme,dr1,16,trajectory,other
UMAP,UMAP,UMAP,C_10,0.85,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_10,0.852,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_10,0.85,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_20,0.822,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_20,0.821,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_20,0.816,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,C_30,0.806,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,C_30,0.803,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,C_30,0.797,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_10,0.709,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_10,0.716,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_10,0.716,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_20,0.71,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_20,0.71,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_20,0.714,TI,phagocyte,dr2,16,trajectory,other
UMAP,UMAP,UMAP,T_30,0.712,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 50,ParametricUMAP50,UMAP,T_30,0.707,TI,phagocyte,dr2,16,trajectory,other
Parametric UMAP 200,ParametricUMAP200,UMAP,T_30,0.713,TI,phagocyte,dr2,16,trajectory,other
