method_raw,value,method_id,parent_method,dataset_category,dataset_id,clustering_algorithm,metric,method_order,collection,sim_axis
ParametricUMAP200,0.38,Parametric UMAP 200,UMAP,TI,pair-1,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.38,Parametric UMAP 50,UMAP,TI,pair-1,kmeans,COMP,16,trajectory,other
UMAP,0.58,UMAP,UMAP,TI,pair-1,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.61,Parametric UMAP 200,UMAP,TI,pair-1,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.62,Parametric UMAP 50,UMAP,TI,pair-1,kmeans,HOMO,16,trajectory,other
UMAP,0.43,UMAP,UMAP,TI,pair-1,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.47,Parametric UMAP 200,UMAP,TI,pair-1,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.47,Parametric UMAP 50,UMAP,TI,pair-1,kmeans,NMI,16,trajectory,other
UMAP,0.48,UMAP,UMAP,TI,pair-1,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.63,Parametric UMAP 200,UMAP,TI,pair-1,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.62,Parametric UMAP 50,UMAP,TI,pair-1,kmeans,SIL,16,trajectory,other
UMAP,0.02,UMAP,UMAP,TI,pair-1,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.02,Parametric UMAP 200,UMAP,TI,pair-1,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.02,Parametric UMAP 50,UMAP,TI,pair-1,louvain,ARI,16,trajectory,other
UMAP,0.18,UMAP,UMAP,TI,pair-1,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.18,Parametric UMAP 200,UMAP,TI,pair-1,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.18,Parametric UMAP 50,UMAP,TI,pair-1,louvain,COMP,16,trajectory,other
UMAP,0.7,UMAP,UMAP,TI,pair-1,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.7,Parametric UMAP 200,UMAP,TI,pair-1,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.69,Parametric UMAP 50,UMAP,TI,pair-1,louvain,HOMO,16,trajectory,other
UMAP,0.29,UMAP,UMAP,TI,pair-1,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.29,Parametric UMAP 200,UMAP,TI,pair-1,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.29,Parametric UMAP 50,UMAP,TI,pair-1,louvain,NMI,16,trajectory,other
UMAP,0.22,UMAP,UMAP,TI,pair-1,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.23,Parametric UMAP 200,UMAP,TI,pair-1,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.22,Parametric UMAP 50,UMAP,TI,pair-1,louvain,SIL,16,trajectory,other
UMAP,0.28,UMAP,UMAP,TI,pair-1,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.35,Parametric UMAP 200,UMAP,TI,pair-1,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.34,Parametric UMAP 50,UMAP,TI,pair-1,spectral,ARI,16,trajectory,other
UMAP,0.37,UMAP,UMAP,TI,pair-1,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.42,Parametric UMAP 200,UMAP,TI,pair-1,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.41,Parametric UMAP 50,UMAP,TI,pair-1,spectral,COMP,16,trajectory,other
UMAP,0.6,UMAP,UMAP,TI,pair-1,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.62,Parametric UMAP 200,UMAP,TI,pair-1,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.61,Parametric UMAP 50,UMAP,TI,pair-1,spectral,HOMO,16,trajectory,other
UMAP,0.46,UMAP,UMAP,TI,pair-1,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.5,Parametric UMAP 200,UMAP,TI,pair-1,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.49,Parametric UMAP 50,UMAP,TI,pair-1,spectral,NMI,16,trajectory,other
UMAP,0.52,UMAP,UMAP,TI,pair-1,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.62,Parametric UMAP 200,UMAP,TI,pair-1,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.59,Parametric UMAP 50,UMAP,TI,pair-1,spectral,SIL,16,trajectory,other
UMAP,0.06,UMAP,UMAP,TI,pair-2,kmeans,ARI,16,trajectory,other
ParametricUMAP200,0.06,Parametric UMAP 200,UMAP,TI,pair-2,kmeans,ARI,16,trajectory,other
ParametricUMAP50,0.05,Parametric UMAP 50,UMAP,TI,pair-2,kmeans,ARI,16,trajectory,other
UMAP,0.19,UMAP,UMAP,TI,pair-2,kmeans,COMP,16,trajectory,other
ParametricUMAP200,0.19,Parametric UMAP 200,UMAP,TI,pair-2,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.19,Parametric UMAP 50,UMAP,TI,pair-2,kmeans,COMP,16,trajectory,other
UMAP,0.29,UMAP,UMAP,TI,pair-2,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.3,Parametric UMAP 200,UMAP,TI,pair-2,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.3,Parametric UMAP 50,UMAP,TI,pair-2,kmeans,HOMO,16,trajectory,other
UMAP,0.23,UMAP,UMAP,TI,pair-2,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.24,Parametric UMAP 200,UMAP,TI,pair-2,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.23,Parametric UMAP 50,UMAP,TI,pair-2,kmeans,NMI,16,trajectory,other
UMAP,0.43,UMAP,UMAP,TI,pair-2,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.46,Parametric UMAP 200,UMAP,TI,pair-2,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.45,Parametric UMAP 50,UMAP,TI,pair-2,kmeans,SIL,16,trajectory,other
UMAP,0.01,UMAP,UMAP,TI,pair-2,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.01,Parametric UMAP 200,UMAP,TI,pair-2,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.01,Parametric UMAP 50,UMAP,TI,pair-2,louvain,ARI,16,trajectory,other
UMAP,0.13,UMAP,UMAP,TI,pair-2,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.14,Parametric UMAP 200,UMAP,TI,pair-2,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.13,Parametric UMAP 50,UMAP,TI,pair-2,louvain,COMP,16,trajectory,other
UMAP,0.38,UMAP,UMAP,TI,pair-2,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.4,Parametric UMAP 200,UMAP,TI,pair-2,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.4,Parametric UMAP 50,UMAP,TI,pair-2,louvain,HOMO,16,trajectory,other
UMAP,0.19,UMAP,UMAP,TI,pair-2,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.2,Parametric UMAP 200,UMAP,TI,pair-2,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.2,Parametric UMAP 50,UMAP,TI,pair-2,louvain,NMI,16,trajectory,other
UMAP,0.24,UMAP,UMAP,TI,pair-2,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.21,Parametric UMAP 200,UMAP,TI,pair-2,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.22,Parametric UMAP 50,UMAP,TI,pair-2,louvain,SIL,16,trajectory,other
UMAP,0.06,UMAP,UMAP,TI,pair-2,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.05,Parametric UMAP 200,UMAP,TI,pair-2,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.07,Parametric UMAP 50,UMAP,TI,pair-2,spectral,ARI,16,trajectory,other
UMAP,0.2,UMAP,UMAP,TI,pair-2,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.2,Parametric UMAP 200,UMAP,TI,pair-2,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.22,Parametric UMAP 50,UMAP,TI,pair-2,spectral,COMP,16,trajectory,other
UMAP,0.3,UMAP,UMAP,TI,pair-2,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.3,Parametric UMAP 200,UMAP,TI,pair-2,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.31,Parametric UMAP 50,UMAP,TI,pair-2,spectral,HOMO,16,trajectory,other
UMAP,0.24,UMAP,UMAP,TI,pair-2,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.24,Parametric UMAP 200,UMAP,TI,pair-2,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.26,Parametric UMAP 50,UMAP,TI,pair-2,spectral,NMI,16,trajectory,other
UMAP,0.42,UMAP,UMAP,TI,pair-2,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.47,Parametric UMAP 200,UMAP,TI,pair-2,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.48,Parametric UMAP 50,UMAP,TI,pair-2,spectral,SIL,16,trajectory,other
UMAP,0.08,UMAP,UMAP,TI,pair-3,kmeans,ARI,16,trajectory,other
ParametricUMAP200,0.08,Parametric UMAP 200,UMAP,TI,pair-3,kmeans,ARI,16,trajectory,other
ParametricUMAP50,0.08,Parametric UMAP 50,UMAP,TI,pair-3,kmeans,ARI,16,trajectory,other
UMAP,0.18,UMAP,UMAP,TI,pair-3,kmeans,COMP,16,trajectory,other
ParametricUMAP200,0.18,Parametric UMAP 200,UMAP,TI,pair-3,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.17,Parametric UMAP 50,UMAP,TI,pair-3,kmeans,COMP,16,trajectory,other
UMAP,0.33,UMAP,UMAP,TI,pair-3,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.34,Parametric UMAP 200,UMAP,TI,pair-3,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.32,Parametric UMAP 50,UMAP,TI,pair-3,kmeans,HOMO,16,trajectory,other
UMAP,0.23,UMAP,UMAP,TI,pair-3,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.23,Parametric UMAP 200,UMAP,TI,pair-3,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.22,Parametric UMAP 50,UMAP,TI,pair-3,kmeans,NMI,16,trajectory,other
UMAP,0.47,UMAP,UMAP,TI,pair-3,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.54,Parametric UMAP 200,UMAP,TI,pair-3,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.53,Parametric UMAP 50,UMAP,TI,pair-3,kmeans,SIL,16,trajectory,other
UMAP,0.01,UMAP,UMAP,TI,pair-3,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.01,Parametric UMAP 200,UMAP,TI,pair-3,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.01,Parametric UMAP 50,UMAP,TI,pair-3,louvain,ARI,16,trajectory,other
UMAP,0.11,UMAP,UMAP,TI,pair-3,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.12,Parametric UMAP 200,UMAP,TI,pair-3,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.11,Parametric UMAP 50,UMAP,TI,pair-3,louvain,COMP,16,trajectory,other
UMAP,0.49,UMAP,UMAP,TI,pair-3,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.49,Parametric UMAP 200,UMAP,TI,pair-3,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.48,Parametric UMAP 50,UMAP,TI,pair-3,louvain,HOMO,16,trajectory,other
UMAP,0.19,UMAP,UMAP,TI,pair-3,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.19,Parametric UMAP 200,UMAP,TI,pair-3,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.18,Parametric UMAP 50,UMAP,TI,pair-3,louvain,NMI,16,trajectory,other
UMAP,0.23,UMAP,UMAP,TI,pair-3,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.22,Parametric UMAP 200,UMAP,TI,pair-3,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.21,Parametric UMAP 50,UMAP,TI,pair-3,louvain,SIL,16,trajectory,other
UMAP,0.14,UMAP,UMAP,TI,pair-3,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.14,Parametric UMAP 200,UMAP,TI,pair-3,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.13,Parametric UMAP 50,UMAP,TI,pair-3,spectral,ARI,16,trajectory,other
UMAP,0.23,UMAP,UMAP,TI,pair-3,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.23,Parametric UMAP 200,UMAP,TI,pair-3,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.23,Parametric UMAP 50,UMAP,TI,pair-3,spectral,COMP,16,trajectory,other
UMAP,0.37,UMAP,UMAP,TI,pair-3,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.37,Parametric UMAP 200,UMAP,TI,pair-3,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.36,Parametric UMAP 50,UMAP,TI,pair-3,spectral,HOMO,16,trajectory,other
UMAP,0.28,UMAP,UMAP,TI,pair-3,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.29,Parametric UMAP 200,UMAP,TI,pair-3,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.28,Parametric UMAP 50,UMAP,TI,pair-3,spectral,NMI,16,trajectory,other
UMAP,0.46,UMAP,UMAP,TI,pair-3,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.49,Parametric UMAP 200,UMAP,TI,pair-3,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.48,Parametric UMAP 50,UMAP,TI,pair-3,spectral,SIL,16,trajectory,other
UMAP,0.02,UMAP,UMAP,TI,pair-4,kmeans,ARI,16,trajectory,other
ParametricUMAP200,0.02,Parametric UMAP 200,UMAP,TI,pair-4,kmeans,ARI,16,trajectory,other
ParametricUMAP50,0.02,Parametric UMAP 50,UMAP,TI,pair-4,kmeans,ARI,16,trajectory,other
UMAP,0.07,UMAP,UMAP,TI,pair-4,kmeans,COMP,16,trajectory,other
ParametricUMAP200,0.06,Parametric UMAP 200,UMAP,TI,pair-4,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.07,Parametric UMAP 50,UMAP,TI,pair-4,kmeans,COMP,16,trajectory,other
UMAP,0.13,UMAP,UMAP,TI,pair-4,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.13,Parametric UMAP 200,UMAP,TI,pair-4,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.14,Parametric UMAP 50,UMAP,TI,pair-4,kmeans,HOMO,16,trajectory,other
UMAP,0.09,UMAP,UMAP,TI,pair-4,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.09,Parametric UMAP 200,UMAP,TI,pair-4,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.09,Parametric UMAP 50,UMAP,TI,pair-4,kmeans,NMI,16,trajectory,other
UMAP,0.41,UMAP,UMAP,TI,pair-4,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.45,Parametric UMAP 200,UMAP,TI,pair-4,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.44,Parametric UMAP 50,UMAP,TI,pair-4,kmeans,SIL,16,trajectory,other
UMAP,0.0,UMAP,UMAP,TI,pair-4,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.0,Parametric UMAP 200,UMAP,TI,pair-4,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.0,Parametric UMAP 50,UMAP,TI,pair-4,louvain,ARI,16,trajectory,other
UMAP,0.06,UMAP,UMAP,TI,pair-4,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.07,Parametric UMAP 200,UMAP,TI,pair-4,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.07,Parametric UMAP 50,UMAP,TI,pair-4,louvain,COMP,16,trajectory,other
UMAP,0.24,UMAP,UMAP,TI,pair-4,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.26,Parametric UMAP 200,UMAP,TI,pair-4,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.26,Parametric UMAP 50,UMAP,TI,pair-4,louvain,HOMO,16,trajectory,other
UMAP,0.09,UMAP,UMAP,TI,pair-4,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.1,Parametric UMAP 200,UMAP,TI,pair-4,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.11,Parametric UMAP 50,UMAP,TI,pair-4,louvain,NMI,16,trajectory,other
UMAP,0.23,UMAP,UMAP,TI,pair-4,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.23,Parametric UMAP 200,UMAP,TI,pair-4,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.23,Parametric UMAP 50,UMAP,TI,pair-4,louvain,SIL,16,trajectory,other
UMAP,0.01,UMAP,UMAP,TI,pair-4,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.01,Parametric UMAP 200,UMAP,TI,pair-4,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.0,Parametric UMAP 50,UMAP,TI,pair-4,spectral,ARI,16,trajectory,other
UMAP,0.07,UMAP,UMAP,TI,pair-4,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.06,Parametric UMAP 200,UMAP,TI,pair-4,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.06,Parametric UMAP 50,UMAP,TI,pair-4,spectral,COMP,16,trajectory,other
UMAP,0.12,UMAP,UMAP,TI,pair-4,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.11,Parametric UMAP 200,UMAP,TI,pair-4,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.11,Parametric UMAP 50,UMAP,TI,pair-4,spectral,HOMO,16,trajectory,other
UMAP,0.08,UMAP,UMAP,TI,pair-4,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.08,Parametric UMAP 200,UMAP,TI,pair-4,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.07,Parametric UMAP 50,UMAP,TI,pair-4,spectral,NMI,16,trajectory,other
UMAP,0.36,UMAP,UMAP,TI,pair-4,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.39,Parametric UMAP 200,UMAP,TI,pair-4,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.43,Parametric UMAP 50,UMAP,TI,pair-4,spectral,SIL,16,trajectory,other
UMAP,0.53,UMAP,UMAP,TI,parenchyme,kmeans,ARI,16,trajectory,other
ParametricUMAP200,0.52,Parametric UMAP 200,UMAP,TI,parenchyme,kmeans,ARI,16,trajectory,other
ParametricUMAP50,0.53,Parametric UMAP 50,UMAP,TI,parenchyme,kmeans,ARI,16,trajectory,other
UMAP,0.61,UMAP,UMAP,TI,parenchyme,kmeans,COMP,16,trajectory,other
ParametricUMAP200,0.61,Parametric UMAP 200,UMAP,TI,parenchyme,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.61,Parametric UMAP 50,UMAP,TI,parenchyme,kmeans,COMP,16,trajectory,other
UMAP,0.63,UMAP,UMAP,TI,parenchyme,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.62,Parametric UMAP 200,UMAP,TI,parenchyme,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.63,Parametric UMAP 50,UMAP,TI,parenchyme,kmeans,HOMO,16,trajectory,other
UMAP,0.62,UMAP,UMAP,TI,parenchyme,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.61,Parametric UMAP 200,UMAP,TI,parenchyme,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.62,Parametric UMAP 50,UMAP,TI,parenchyme,kmeans,NMI,16,trajectory,other
UMAP,0.55,UMAP,UMAP,TI,parenchyme,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.6,Parametric UMAP 200,UMAP,TI,parenchyme,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.58,Parametric UMAP 50,UMAP,TI,parenchyme,kmeans,SIL,16,trajectory,other
UMAP,0.18,UMAP,UMAP,TI,parenchyme,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.16,Parametric UMAP 200,UMAP,TI,parenchyme,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.17,Parametric UMAP 50,UMAP,TI,parenchyme,louvain,ARI,16,trajectory,other
UMAP,0.33,UMAP,UMAP,TI,parenchyme,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.31,Parametric UMAP 200,UMAP,TI,parenchyme,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.34,Parametric UMAP 50,UMAP,TI,parenchyme,louvain,COMP,16,trajectory,other
UMAP,0.7,UMAP,UMAP,TI,parenchyme,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.67,Parametric UMAP 200,UMAP,TI,parenchyme,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.7,Parametric UMAP 50,UMAP,TI,parenchyme,louvain,HOMO,16,trajectory,other
UMAP,0.45,UMAP,UMAP,TI,parenchyme,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.43,Parametric UMAP 200,UMAP,TI,parenchyme,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.46,Parametric UMAP 50,UMAP,TI,parenchyme,louvain,NMI,16,trajectory,other
UMAP,0.31,UMAP,UMAP,TI,parenchyme,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.35,Parametric UMAP 200,UMAP,TI,parenchyme,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.32,Parametric UMAP 50,UMAP,TI,parenchyme,louvain,SIL,16,trajectory,other
UMAP,0.51,UMAP,UMAP,TI,parenchyme,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.36,Parametric UMAP 200,UMAP,TI,parenchyme,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.44,Parametric UMAP 50,UMAP,TI,parenchyme,spectral,ARI,16,trajectory,other
UMAP,0.61,UMAP,UMAP,TI,parenchyme,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.48,Parametric UMAP 200,UMAP,TI,parenchyme,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.57,Parametric UMAP 50,UMAP,TI,parenchyme,spectral,COMP,16,trajectory,other
UMAP,0.63,UMAP,UMAP,TI,parenchyme,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.45,Parametric UMAP 200,UMAP,TI,parenchyme,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.58,Parametric UMAP 50,UMAP,TI,parenchyme,spectral,HOMO,16,trajectory,other
UMAP,0.62,UMAP,UMAP,TI,parenchyme,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.47,Parametric UMAP 200,UMAP,TI,parenchyme,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.57,Parametric UMAP 50,UMAP,TI,parenchyme,spectral,NMI,16,trajectory,other
UMAP,0.54,UMAP,UMAP,TI,parenchyme,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.28,Parametric UMAP 200,UMAP,TI,parenchyme,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.56,Parametric UMAP 50,UMAP,TI,parenchyme,spectral,SIL,16,trajectory,other
UMAP,0.78,UMAP,UMAP,TI,phagocyte,kmeans,ARI,16,trajectory,other
ParametricUMAP200,0.59,Parametric UMAP 200,UMAP,TI,phagocyte,kmeans,ARI,16,trajectory,other
ParametricUMAP50,0.77,Parametric UMAP 50,UMAP,TI,phagocyte,kmeans,ARI,16,trajectory,other
UMAP,0.71,UMAP,UMAP,TI,phagocyte,kmeans,COMP,16,trajectory,other
ParametricUMAP200,0.49,Parametric UMAP 200,UMAP,TI,phagocyte,kmeans,COMP,16,trajectory,other
ParametricUMAP50,0.7,Parametric UMAP 50,UMAP,TI,phagocyte,kmeans,COMP,16,trajectory,other
UMAP,0.66,UMAP,UMAP,TI,phagocyte,kmeans,HOMO,16,trajectory,other
ParametricUMAP200,0.53,Parametric UMAP 200,UMAP,TI,phagocyte,kmeans,HOMO,16,trajectory,other
ParametricUMAP50,0.65,Parametric UMAP 50,UMAP,TI,phagocyte,kmeans,HOMO,16,trajectory,other
UMAP,0.68,UMAP,UMAP,TI,phagocyte,kmeans,NMI,16,trajectory,other
ParametricUMAP200,0.51,Parametric UMAP 200,UMAP,TI,phagocyte,kmeans,NMI,16,trajectory,other
ParametricUMAP50,0.67,Parametric UMAP 50,UMAP,TI,phagocyte,kmeans,NMI,16,trajectory,other
UMAP,0.56,UMAP,UMAP,TI,phagocyte,kmeans,SIL,16,trajectory,other
ParametricUMAP200,0.56,Parametric UMAP 200,UMAP,TI,phagocyte,kmeans,SIL,16,trajectory,other
ParametricUMAP50,0.59,Parametric UMAP 50,UMAP,TI,phagocyte,kmeans,SIL,16,trajectory,other
UMAP,0.09,UMAP,UMAP,TI,phagocyte,louvain,ARI,16,trajectory,other
ParametricUMAP200,0.1,Parametric UMAP 200,UMAP,TI,phagocyte,louvain,ARI,16,trajectory,other
ParametricUMAP50,0.1,Parametric UMAP 50,UMAP,TI,phagocyte,louvain,ARI,16,trajectory,other
UMAP,0.18,UMAP,UMAP,TI,phagocyte,louvain,COMP,16,trajectory,other
ParametricUMAP200,0.19,Parametric UMAP 200,UMAP,TI,phagocyte,louvain,COMP,16,trajectory,other
ParametricUMAP50,0.19,Parametric UMAP 50,UMAP,TI,phagocyte,louvain,COMP,16,trajectory,other
UMAP,0.73,UMAP,UMAP,TI,phagocyte,louvain,HOMO,16,trajectory,other
ParametricUMAP200,0.77,Parametric UMAP 200,UMAP,TI,phagocyte,louvain,HOMO,16,trajectory,other
ParametricUMAP50,0.77,Parametric UMAP 50,UMAP,TI,phagocyte,louvain,HOMO,16,trajectory,other
UMAP,0.29,UMAP,UMAP,TI,phagocyte,louvain,NMI,16,trajectory,other
ParametricUMAP200,0.3,Parametric UMAP 200,UMAP,TI,phagocyte,louvain,NMI,16,trajectory,other
ParametricUMAP50,0.31,Parametric UMAP 50,UMAP,TI,phagocyte,louvain,NMI,16,trajectory,other
UMAP,0.37,UMAP,UMAP,TI,phagocyte,louvain,SIL,16,trajectory,other
ParametricUMAP200,0.41,Parametric UMAP 200,UMAP,TI,phagocyte,louvain,SIL,16,trajectory,other
ParametricUMAP50,0.44,Parametric UMAP 50,UMAP,TI,phagocyte,louvain,SIL,16,trajectory,other
UMAP,0.79,UMAP,UMAP,TI,phagocyte,spectral,ARI,16,trajectory,other
ParametricUMAP200,0.78,Parametric UMAP 200,UMAP,TI,phagocyte,spectral,ARI,16,trajectory,other
ParametricUMAP50,0.81,Parametric UMAP 50,UMAP,TI,phagocyte,spectral,ARI,16,trajectory,other
UMAP,0.72,UMAP,UMAP,TI,phagocyte,spectral,COMP,16,trajectory,other
ParametricUMAP200,0.71,Parametric UMAP 200,UMAP,TI,phagocyte,spectral,COMP,16,trajectory,other
ParametricUMAP50,0.73,Parametric UMAP 50,UMAP,TI,phagocyte,spectral,COMP,16,trajectory,other
UMAP,0.67,UMAP,UMAP,TI,phagocyte,spectral,HOMO,16,trajectory,other
ParametricUMAP200,0.66,Parametric UMAP 200,UMAP,TI,phagocyte,spectral,HOMO,16,trajectory,other
ParametricUMAP50,0.7,Parametric UMAP 50,UMAP,TI,phagocyte,spectral,HOMO,16,trajectory,other
UMAP,0.69,UMAP,UMAP,TI,phagocyte,spectral,NMI,16,trajectory,other
ParametricUMAP200,0.68,Parametric UMAP 200,UMAP,TI,phagocyte,spectral,NMI,16,trajectory,other
ParametricUMAP50,0.71,Parametric UMAP 50,UMAP,TI,phagocyte,spectral,NMI,16,trajectory,other
UMAP,0.56,UMAP,UMAP,TI,phagocyte,spectral,SIL,16,trajectory,other
ParametricUMAP200,0.58,Parametric UMAP 200,UMAP,TI,phagocyte,spectral,SIL,16,trajectory,other
ParametricUMAP50,0.58,Parametric UMAP 50,UMAP,TI,phagocyte,spectral,SIL,16,trajectory,other
UMAP,0.85,UMAP,UMAP,TI,pharynx,kmeans,ARI,16,trajectory,other
