method_id,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,method_order,collection,sim_axis
scGAE,scGAE,scGAE,aji_10,0.09,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.13,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.157,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.178,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.235,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.272,scDesign3,BATCH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.99,scDesign3,CITE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.989,scDesign3,CITE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.988,scDesign3,CITE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.137,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.188,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.221,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.262,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.322,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.36,scDesign3,CITE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.97,scDesign3,EMBYRO,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.965,scDesign3,EMBYRO,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.961,scDesign3,EMBYRO,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.287,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.327,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.353,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.492,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.513,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.527,scDesign3,EMBYRO,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.963,scDesign3,IFNB,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.961,scDesign3,IFNB,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.96,scDesign3,IFNB,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.064,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.086,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.101,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.129,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.162,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.184,scDesign3,IFNB,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.957,scDesign3,MARROW,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.955,scDesign3,MARROW,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.954,scDesign3,MARROW,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.058,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.093,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.121,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.112,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.169,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.215,scDesign3,MARROW,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.874,scDesign3,MOBSC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.87,scDesign3,MOBSC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.867,scDesign3,MOBSC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.01,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.015,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.02,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.019,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.03,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.04,scDesign3,MOBSC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.985,scDesign3,OVARIAN,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.983,scDesign3,OVARIAN,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.982,scDesign3,OVARIAN,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.158,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.206,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.237,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.304,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.36,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.395,scDesign3,OVARIAN,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.962,scDesign3,PANCREAS,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.96,scDesign3,PANCREAS,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.958,scDesign3,PANCREAS,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.112,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.16,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.194,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.215,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.28,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.326,scDesign3,PANCREAS,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.875,scDesign3,SCGEMMETH,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.87,scDesign3,SCGEMMETH,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.866,scDesign3,SCGEMMETH,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.199,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.319,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.417,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.351,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.495,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.596,scDesign3,SCGEMMETH,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.951,scDesign3,SCGEMRNA,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.942,scDesign3,SCGEMRNA,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.936,scDesign3,SCGEMRNA,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.35,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.44,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.538,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.564,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.631,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.708,scDesign3,SCGEMRNA,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.329,scDesign3,SCIATAC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.325,scDesign3,SCIATAC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.325,scDesign3,SCIATAC,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.002,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.004,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.006,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.002,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.005,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.008,scDesign3,SCIATAC,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.403,scDesign3,SLIDE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.403,scDesign3,SLIDE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.403,scDesign3,SLIDE,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.001,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.001,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.002,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.001,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.002,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.003,scDesign3,SLIDE,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_10,0.98,scDesign3,VISIUM,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_20,0.978,scDesign3,VISIUM,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,Mrre_missing_30,0.976,scDesign3,VISIUM,dr3,13,scDesign3,other
scGAE,scGAE,scGAE,aji_10,0.233,scDesign3,VISIUM,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_20,0.284,scDesign3,VISIUM,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,aji_30,0.314,scDesign3,VISIUM,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_10,0.423,scDesign3,VISIUM,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_20,0.463,scDesign3,VISIUM,dr1,13,scDesign3,other
scGAE,scGAE,scGAE,nkr_30,0.488,scDesign3,VISIUM,dr1,13,scDesign3,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.859,SIMLR,Pollen,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.851,SIMLR,Pollen,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.841,SIMLR,Pollen,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,aji_10,0.136,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,aji_20,0.27,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,aji_30,0.32,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_10,0.225,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_20,0.388,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_30,0.454,SIMLR,Pollen,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.618,SIMLR,Usoskin,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.611,SIMLR,Usoskin,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.607,SIMLR,Usoskin,dr3,14,SIMLR,other
DREAM,DREAM,DREAM,aji_10,0.022,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,aji_20,0.039,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,aji_30,0.062,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_10,0.038,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_20,0.068,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,nkr_30,0.102,SIMLR,Usoskin,dr1,14,SIMLR,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.86,TI,DA1_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.853,TI,DA1_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.848,TI,DA1_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.12,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.204,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.292,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.209,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.34,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.448,TI,DA1_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.807,TI,DC3_VA1d_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.799,TI,DC3_VA1d_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.792,TI,DC3_VA1d_horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.177,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.271,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.352,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.323,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.447,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.534,TI,DC3_VA1d_horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.948,TI,ICM,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.941,TI,ICM,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.937,TI,ICM,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.267,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.415,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.554,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.435,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.59,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.705,TI,ICM,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.959,TI,blastocyst,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.955,TI,blastocyst,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.952,TI,blastocyst,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.252,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.398,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.541,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.415,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.582,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.7,TI,blastocyst,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.649,TI,combination-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.647,TI,combination-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.645,TI,combination-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.002,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.004,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.006,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.004,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.008,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.012,TI,combination-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.763,TI,combination-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.758,TI,combination-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.755,TI,combination-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.005,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.009,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.013,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.009,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.018,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.025,TI,combination-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.834,TI,combination-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.83,TI,combination-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.826,TI,combination-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.011,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.018,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.025,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.022,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.036,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.049,TI,combination-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.915,TI,epiblast,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.909,TI,epiblast,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.903,TI,epiblast,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.25,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.397,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.532,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.41,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.569,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.688,TI,epiblast,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.736,TI,epidermis,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.733,TI,epidermis,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.73,TI,epidermis,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.005,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.009,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.013,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.01,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.018,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.025,TI,epidermis,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.893,TI,horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.887,TI,horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.881,TI,horns,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.089,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.163,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.227,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.164,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.28,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.372,TI,horns,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.629,TI,muscle,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.623,TI,muscle,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.619,TI,muscle,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.004,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.008,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.011,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.007,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.015,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.022,TI,muscle,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.664,TI,neuron,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.65,TI,neuron,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.644,TI,neuron,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.004,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.007,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.011,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.007,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.014,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.021,TI,neuron,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.712,TI,pair-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.711,TI,pair-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.709,TI,pair-1,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.002,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.004,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.006,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.004,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.008,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.011,TI,pair-1,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.546,TI,pair-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.545,TI,pair-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.545,TI,pair-2,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.001,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.001,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.002,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.001,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.003,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.004,TI,pair-2,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.685,TI,pair-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.68,TI,pair-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.677,TI,pair-3,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.002,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.004,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.005,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.004,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.008,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.01,TI,pair-3,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.49,TI,pair-4,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.493,TI,pair-4,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.494,TI,pair-4,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.001,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_20,0.001,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,aji_30,0.002,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_10,0.001,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_20,0.002,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,nkr_30,0.003,TI,pair-4,dr1,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_10,0.745,TI,parenchyme,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_20,0.739,TI,parenchyme,dr3,14,trajectory,other
DREAM,DREAM,DREAM,Mrre_missing_30,0.735,TI,parenchyme,dr3,14,trajectory,other
DREAM,DREAM,DREAM,aji_10,0.008,TI,parenchyme,dr1,14,trajectory,other
